	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
87	wfo-0001026367	success	216	134	89	127	45	0.412	1.2-1.6,abaxially,acuminate,adaxially,anther,apex,armed,asymmetric,base,black-brown,blue,broadly,caudate,close,cm,colored,cordate,dense,densely,diameter,dried,entire,eventually,filament,finely,flower,fruit,glabrous,globose,green,growth,irregularly,lance,later,lateral,lavender,leaf,lenticular,lighter,like,lobe,lobed,long,longer,loosely,margin,midpoint,midvein,minutely,mm,ovate,pentagonal,perfect,petiole,pitted,plump,prickle,pubescence,pubescent,ray,rotate,rounded,shallowly,shrub,sinuately,slightly,sparsely,stellae,stellate,stellate-pubescent,stellate-tomentose,stem,stigma,style,surface,tan,tawny,thick-chartaceous,tip,tomentose,triangular,tube,turning,unarmed,usually,vein,weakly,yellow,×	.5,0.2–0.5,0.4–0.6,0.4–0.7,0.5–0.7,0.7–1.5,1.8–2.5,10,10–15,10–18,15-20,15–30,1–2,1–3,2.5–4,2–3,2–3.5,2–4,2–4.5,2–5-branched,3–4,3–6,3–7,5-merou,5–7.5,5–9,6–8,7-9.7,7–11,8–10,abaxial,acicular,acute,adaxial,adaxiall,age,along,alyx,apart,apparently,articulated,ascending,attenuate,axe,ba,blade,branch,branched,capitat,center,closely,deeply,deltoid,denser,directed,distally,eaf,eed,erect,farinose,filiform,geminat,glabrate,hair,high,homostylous,immature,initially,internode,interpetalar,interwoven,larger,little,lon,looser,lower,maturit,midvei,midzone,mostly,much,narrowly,near,nflorescence,oblong,often,orolla,overtopped,ovoid,pedicel,peduncle,plurifoliate,pore,porrect,principal,ruit,sessile,short,shorter,side,similar,simple,sinus,small,somewhat,some­what,soon,spaced,splitting,spreadin,spreading,spreadingly,stalk,stalked,ste,tamen,tem,terminal,time,tissue,tomento,ud,vary,well-developed,wide,ympodia,–20	0.2-0.5,0.4-0.6,0.5-0.7,0.7-1.5,1-2,1-3,1.8-2.5,10-15,15-30,2-3,2-4,2-4.5,2-5-branched,2.5-4,20,3-4,3-7,5-7.5,5-9,6-8,7-11,8-10,branching,calyx,color,corolla,form,height,history,inflorescence,length,life,midrib,na,ovary,perennial,plant,reproduction,seed,shape,size,staman,stipe,texture,width
88	wfo-0001026377	success	155	84	56	99	28	0.361	0,1,12,2,2.5,30,5-7,8-13,abaxially,abundantly,along,andromonoecious,anther,base,bright,broadly,brownish,calyx,chartaceous,cm,densely,distinctly,filament,flower,forked,hair,leaf,lobe,main,mainly,margin,mm,oblique,ovate,pale,petiole,plant,prickle,prickly,pubescent,purple,retrorse,scattered,shrub,side,stellate,stellate-pubescent,stem,stigma,style,subcordate,surface,tube,unbranched,vein,x	-8,0.5,1/5-1/4,16,2-3,3,3-,3-5,4,5-6,5-merous,7,7-7.5,abaxiall,abundant,acumen,acute,adaxially,apex,apica,armed,articulated,axe,ba,belo,blade,branched,broad,cell,central,cut,distall,eaf,eed,ending,ermaphroditic,extra-axillary,fresh,geminat,hermaphrodite,hermaphroditic,heterostylous,internode,lateral,like,linear,lon,long,lower,midpoint,midrib,minor,narrow,nflorescence,often,orolla,pedicel,peduncle,polished,pore,porrect,prickl,proximal,rachi,ray,reduced,repand,rounded,ruit,seen,shallow,sharp,short,simple,single,sinus,smaller,sparsely,staminate,stipe,stou,straggly,straight,structure,subsagittate,tamen,taminate,tapered,tem,tipped,transition,triangular,unequal,unknow,unknown,vary,vestigia,way,ympodial	3-6,abaxial,adaxial,branching,color,corolla,diameter,distribution,form,fruit,growth,height,history,inflorescence,length,life,na,ovary,perennial,pubescence,reproduction,seed,shape,size,staman,stout,texture,vestigial
89	wfo-0001026379	success	219	125	106	113	19	0.484	-4.5,0.2-0.4,0.7-1,0.8-1.2,0.9-1.2,1-1.7,1-10,1-2,1-3.7,1.3-2.1,1.5-2.3,1.7-4.9,1.8-2.6,1.8-3.2,1/2,13,2.6-3.7,2/3,3-11,4.1-7,50-450,8-15,8-29,abaxially,acute,adaxially,along,anther,apex,attenuate,basal,base,branched,brown,calyx,cm,corolla,dark,densely,diameter,distal,dried,echinoid,entire,filament,finely,flower,fruit,globose,granular,gray-brown,grayish,growth,leaf,length,lobe,long-attenuate,many,margin,midrib,minutely,mm,multangulate,multangulate-pubescent,nearly,obovate,ovate,ovate-lanceolate,pale,perfect,persistently,petiole,pitted,plant,porrect-stellate,present,reniform,rich,scabrous,scattered,sessile,short-stalked,shrub,simple,size,small,stellate,stellate-,stellate-pubescent,stellate-tomentose,stem,stigma,style,terete,time,tip,tomentose-pubescent,tree,tube,uneven,upper,velutinous-pubescent,violet,whitish,x,yellow	0.2-0.38,0.7-2.5,1.8-5,1.9-3.4,2-2.8,2-7,2.4-5.1,2.9-4,3/4,4-5,5.3-10.2,6-10.6,8-13,8.3-10,9-14,accrescent,adaxiall,ag,anthesi,apart,apparently,around,articulated,axillary,ba,bark,berry,blade,blunt-tipped,branch,capitat,chartaceous,closely,completely,conical,covering,cylindrical,dendritic-echinoid,directed,distally,eaf,echinoi,echinoid-pubescent,edge,eed,ellipsoid,enveloping,evident,farinose,few-rayed,fleshy,free,fruiting,glabrous,hair,hig,included,inserted,lacking,large,lateral,lengthening,line,lobed,long,lower,m.,main,mature,minute,mostly,multangulat,nflorescence,oblong,obtuse,often,older,orolla,partly,pedicel,peduncle,plurifoliate,pore,poricidal,pubescen,rachi,rather,recent,ruit,runk,semi-ovate,side,slit,sometimes,somewhat,spaced,sparse,stelliform,suture,tamen,testa,thin,translucent,ud,unit,usually,vary,vein,vestigial,way,whitish-brown,ympodial,young	branching,color,form,height,history,inflorescence,life,midvein,na,ovary,perennial,pubescence,pubescent,reproduction,seed,shape,staman,surface,texture
90	wfo-0001026388	success	264	127	92	172	35	0.348	.5,0.2-0.6,1-2,1.5-2,1.6,1.8,8.5,abaxially,acuminate,acute,adaxially,anther,apex,attenuate,base,brown,calyx,cm,color,corolla,covering,deeply,dense,diameter,erect,except,filament,flower,fruit,glabrous,gland,globose,glutinous,green,hair,hyaline,inside,lanceolate,lateral,leaf,length,life,lighter,lobe,lobed,margin,midrib,minute,mm,moderately,much,nearly,oblique,one,outside,ovate,pair,petiole,pilose,plant,rarely,ripe,shallowly,shape,shrub,simple,size,sometimes,sparsely,spreading,stellae,stellate,stem,stigma,stipitate,style,suborbicular,surface,thickened,thin-textured,tip,truncate,tube,unbranched,unicellular,usually,vein,wide,x,yellow-orange,yellowish,±	.2,.7,0.15,0.2–1,0.2–2,0.4–1,0.5–1.7,0.5–2,0.5–4,0.8–1.5,0.8–2.5,1.4,1.4–1.6,1.5–2.2,1.5–3.5,108,10–20,12,1–2,1–2.5,1–6,2-foliate,2.5–4,20–,25,2–4,2–4-celled,2–9,3,3.2–3.7,45,4–10,4–5-rayed,4–6-celled,5,5–12,5–20,6,65–145,6–11,6–7,8-13,=,?,abundant,acicular,adaxiall,always,angle,apar,apiculate,apparent,appearance,armed,ascending,becoming,bilobed,blade,bleaching,branch,bright,ciliate,closely,conduplicate,confined,cylindrical,developing,dilated,directed,distall,distinctly,divided,division,dried,eaf,eed,enlarged,entire,especially,exceeding,exclusive,exserted,extra-axillary,first,flowering,folded,forward,free,geminat,geminate,giving,glistening,golden,grading,greenish,halfway,inserted,larger,least,less,light,lon,long,lower,major,minutely,mostly,n,nflorescence,often,orolla,otherwise,ovate-apiculate,papillat,par,pedicel,peduncle,per,plane,pointing,pore,pressing,prickle,probably,purple-colored,rachi,ranging,recurved,reflexed,reported,rip,ruit,scarious,scattered,sessile,sideway,similar,single,sinuate,sinus,slightly,small,smaller,somewhat,spaced,stamen,straight,straw,strongly,sunlight,tal,tamen,tem,triangular,turning,twice,twisted,two,unarmed,unit,upper,various,variously,vary,viewed,white,whole,wing,yellow,yellow-green,ympodial,–8	0.5-2,0.8-1.5,0.8-2.5,1-2.5,1.4-1.6,1.5,2-4,2-4-celled,2-9,20-45,3.2-3.7,4-10,4-6-celled,5-20,6-7,branching,form,growth,height,history,inflorescence,midpoint,midvein,na,ovary,perennial,pubescence,purple,ray,reproduction,seed,staman,stipe,texture,width
91	wfo-0001026397	success	202	121	102	100	19	0.505	0.5-1,1-2,1-2.5,1-3,1.5,1.5-3.5,10-14,13-18,2-10,2-2.5,2-5,2.5,3-3.5,3-4,3-9,4-16,5-8,8-20,abaxially,absent,acute,adaxially,andromonoecious,anther,apex,armed,asymmetrical,base,brown,calyx,chartaceous,cm,coriaceous,dark,densely,diameter,entire,extra-axillary,filament,flower,fruit,functionally,glabrous,glandular,globose,green,hair,hermaphroditic,immature,leaf,leathery,like,line,lobe,lobed,male,many,margin,mature,midvein,mm,moderately,nearly,netlike,occasional,often,older,orange,ovate,petiole,pit,plant,porrect-stellate,prickle,pubescent,purple,raised,recurved,red,reniform,ridge,roselike,rusty,separated,small,sparsely,stellate,stem,stigma,style,surface,tan,tube,unbranched,vine,white,whitish,wide,woody,x,yellow,young	0.5-1.5,1,1-.,1-6,1-9,1.5-3,10-20,12-15,12-16,3-5,4-8,5,5-15,5-merou,50-100,6-10,absen,accrescent,adaxial,alyx,anthesi,apar,apical,attenuate,axe,berry,beyond,blade,bud,connivent,cordate,cylindrical,difoliate,directed,discolorous,eaf,eed,either,em,expanding,exserted,filiform,flattened,frui,fruiting,geminate,glabrou,greatly,gree,greem,heteromorphic,introrsel,long,long-styled,lower,major,midpoint,midrib,multicellular,multiseriate,narrowly,nflorescence,obscure,obtuse,orolla,pair,pedicel,peduncle,per,pore,present,rachi,ray,reflexed,ruit,secondary,short-and,side,simple,siz,slightly,spaced,spreading,stalk,stamen,ste,straight,tamen,tapering,thick,triangular,unarmed,unequal,unicellular,unit,usually,vary,vein,weakly,ympodial	1-4,armature,branching,color,corolla,form,growth,height,inflorescence,length,ovary,pubescence,reproduction,seed,shape,size,staman,texture,tip
92	wfo-0001026400	success	187	114	92	95	22	0.492	0.2-0.8,0.4-1,0.5-1.2,1-2,1.3-2.6,1.7-2.2,10-18,12-27,13-30,2-8,2.4-5.9,3.4-4.8,3.5-5.9,4-7,5-7,6-13,6-15,8-12,9-13,anther,blue,brownish,cell,clavate,cm,condition,coriaceous,corolla,covering,dark,deep,diameter,drying,elliptic,filament,finely,flower,forked,fresh,fruit,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,herb,interjected,lateral,leaf,leaflet,light,lilac,lobe,long,make,mm,moderately,mucilaginous,odd-pinnate,orbicular,ovate,ovoid,pentagonal,petiole,plant,puberulent,pubescent,purple,ripe,seed,semi-stellate,short,simple,size,stigma,stripe,style,terminal,testal,thick,throughout,tip,tube,wall,wet,white,whitish,x,yellow	0.5-1,0.7-1.1,1-10,10-28,2-6,3-6,30-55,5-merou,6.5-20,abaxially,acumen,acuminate,acute,adaxiall,adaxially,ag,alyx,apart,apex,apparently,articulated,asymmetric,attenuate,axe,axillary,base,basiscopic,berry,blade,bud,capitat,connivent,decreasing,decurrent,digestion,distal,dorsally,eaf,edge,eed,enzyme,erec,exceeding,flat,folded,geminat,generally,glabrou,gree,hal,half,high,homostylous,honeycomb-shaped,lanceolate,lengthening,linear,living,lower,nflorescence,orolla,pair,pedicel,peduncle,perfect,petiolulate,plurifoliate,pore,poricidal,removed,rounded,ruit,sessile,seudostipule,side,slightly,slit,spaced,specimen,stamen,straight,subequal,subtending,tall,tamen,tem,tissue,toward,tri-,typically,unit,unwinged,usually,vary,ympodial	abaxial,adaxial,branching,calyx,capitate,color,form,growth,height,history,inflorescence,length,life,ovary,perennial,pseudostipule,pubescence,shape,staman,stem,surface,texture
93	wfo-0001026406	success	219	121	100	119	21	0.457	-1,.2,.5,0.3-0.5,0.4-0.8,0.5-1.5,0.8,1.8-2.4,1/3,1/4,1/4-1/2,12-19,2-2.7,2-3,2-6,2.5-8,2.9-3.2,3-10.5,3.2-3.8,5-6,5-8,6-12,6-15,6.5-7,7-10,7-8,9-15,abaxially,acute,ame,andromonoecious,anther,apex,base,berry,branched,broad-deltate,c.,calyx,chartaceous,cm,cordate,cream,dark,deltate,densely,diameter,elongated,filament,flattened-reniform,flower,foliaceous,fruit,green,herb,lateral,leaf,length,lobe,lobed,long,long-styled,lower,margin,marking,maturity,mauve,midpoint,midvein,mm,moderately,oblong,obtuse,orange-brown,ovate,pair,pale,petiole,plant,purple,ray,red-brown,short-styled,shrub,sparsely,spherical,spreading,stellate-pubescent,stem,style,tip,tube,upper,vein,velvety,way,white,wide,yellow,young	0,0-3,0-30,0-5,0.3,0.3-0.7,0.4-0.9,0.5,0.5-2.5,00-200,1,1-2,1.3-1.5,1.5-2,1.5-5,1/,1/4-1/3,10-30,20-60,3-4,30-60,5,5-25,5-50,5-7,5-merous,7-9,abaxial,adaxial,adaxially,alyx,apar,apart,apically,apparently,articulated,bark,blade,conical,connivent,curved,dirty-whitish,discolorous,distal,distance,drying,eaf,eed,elongating,equal,erect,extending,flattened,free,fruiting,fully,gently,glabrous,hermaphrodite,heterostylous,infructescence,least,lon,longer,lowermost,mature,nflorescence,older,one,open,opening,orolla,oung,pedicel,peduncle,pendent,pendulous,per,pericarp,plurifoliat,poricidal,porrect,portion,prickl,prickle,prickly,primary,reflexed,rounded,ruit,scar,sessile,side,smooth,sometimes,spaced,stalk,stalked,staminat,stellate,stout,straight,surface,tamen,tapering,terete,terminal,tertiary,time,trichome,unit,variously,vary,venation,visible,weakly,woody,yellow-brow,ympodial	branching,color,corolla,form,growth,height,inflorescence,midrib,na,ovary,pubescence,reproduction,seed,shape,size,staman,stellae,stigma,stipe,texture,width
94	wfo-0001026407	success	221	135	113	108	22	0.511	-11,-6,.5,/3,0.5,0.5-2,0.9-3,1,1.2-1.5,1.3,1.5-1.7,1.5-2,1.5-7,2-2.5,2.5-3,3.5,4-5,5,5-10,7-8,abaxially,acute,anther,anthesi,apex,basal,base,berry,black,blunt,branch,branched,brown,brownish,calyx,capitate,cell,chartaceous,cm,congested,conical,corolla,deep,dendritic,densely,diameter,elliptic,entire,erect,evenly,filament,flattened-reniform,fleshy,glabrous,globose,golden,growth,inflorescence,lamina,lax,like,lobe,lobed,long,many,margin,markedly,membranous,minutely,mixture,mm,narrowly,oblique,occasionally,outline,pale,papillate,pentagonal,perfect,petiole,pitted,planar,pubescence,pubescent,purple,purplish,reddish,revolute,ripe,shiny,short,shrub,simple,slightly,sparsely,stellate,stem,stiff,stigma,style,surface,time,tip,trichome,truncate,tube,vein,vine,violet,way,woody,x,yellow	+,0.5-0.6,0.5-1,1-1.2,1-10,20-30,20-40,3.5-5.5,5-7,5-merou,7-10,adaxially,ag,aid,along,always,alyx,apart,appearing,area,ark,around,articulated,axi,becoming,beneath,berr,broadly,clear,climbin,connivent,deltate,dense,denser,discolorous,eaf,eed,ellipsoid,exserted,flower,free,fruiting,geminat,glabrescen,glabrou,golden-pubescent,ilament,internodal,interpetalar,irregularly,lateral,leafy,leaving,lengthening,loosely,lower,midvein,near,new,nflorescence,numerous,obscured,often,older,open,orolla,pair,paler,papillat,pedice,pedicel,peduncle,peg,per,pericarp,persistent,plurifoliate,pore,poricidal,portion,primary,pubescenc,ruit,scar,sinus,sleeve,slit,small,spaced,sparser,spreading,stout,strongly,tangled,tem,terminal,testal,thin,transition,twining,ud,undulate,unit,upper,usually,vary,weak,ympodial	abaxial,adaxial,branching,color,form,fruit,glabrescent,height,history,leaf,length,life,midrib,ovary,perennial,plant,reproduction,seed,shape,size,staman,texture
95	wfo-0001026422	success	273	117	79	194	38	0.289	.0,.3,.7,3.5,56,6.8,7.6,8.4,abaxially,acuminate,acute,adaxially,anther,apex,apiculate,base,branching,brochidodromous,calyx,channeled,chartaceous,cm,corolla,cuneate,deltoid,densely,diameter,distinct,elliptic,entire,extra-axillary,filament,filiform,flattened-irregular,flattened-reniform,flower,fruit,glabrous,globose,gray-brown,lanceolate,lateral,length,lobe,long,many,margin,midrib,midvein,mm,moderately,oblong,petiole,pubescence,pubescent,raised,ray,red-brown,rounded,shrub,sinuate,stellae,stellate,stem,stigma,stipe,straight,style,time,tip,tube,unbranched,vein,weakly,white,wide,yellow,yellow-tan,yellowish-green	.04,.6,.9,/3,0.04,0.06,0.08,0.1–0.5,0.2,0.2–0.4,0.3–0.5,0.3–0.7,0.4–1.3,0.4–2.4,0.6–0.9,0.6–1.1,0.6–2.0,0.7–0.8,0.7–1.6,0.8,0.9–1.5,0.9–1.9,0.9–7.5,1.0,1.0–1.9,1.1–1.4,1.2–2.8,1.3–2.2,1.6–1.9,1.6–2.2,1.7–2.4,1.8–2.2,1.8–2.3,1/2–2/3,1/3,1/3–2/3,10,13.2–27.8,1–3,2.0–3.2,2.2–14.0,2.8–4.2,3.5–4.5,3.8–4.8,4.7,4–8,5-merou,5.0,5.8–7.4,5.8–8.3,5–7,6–8,7.7–9.2,7.8–26.9,absent,adnate,aequilateral,ag,alveolate,alyx,anthesi,apart,apical,apparently,appearing,appresse,around,articulate,attenuate,axe,ba,bark,basal,becoming,bent,berry,blade,borne,branch,broad,bud,capitate,cream,darker,deciduous,dentate,development,difoliate,directed,distal,distally,dry,eaf,edge,eed,either,emerging,endocarp,erect,especially,evenly,exocarp,extending,fertile,free,geminat,glandular,glossy,gradually,gree,green,hair,homostylous,immature,increasing,individually,intact,internode,interpetalar,intersepalar,juic,layer,light,lon,longer,lower,many-flowered,mature,midpoint,minute,much,nearly,nflorescence,oblique,observed,occasionally,orolla,ovate,ove,pedicel,peduncle,per,perforated,pore,porrect,porrect-stellae,portion,potentially,presumably,reflexed,remaining,rigid,row,ruit,scarcely,sessile,short-stipitate,side,simple,sinus,sloughing,smoot,soon,sparsely,splitting,spreading,stamen,stellate-pubescent,stripe,surface,suture,tamen,tardily,tem,thin,tissue,translucent,transparent,truncate,two,typically,ud,unarmed,upper,various,vary,well-developed,yellow-ferruginous,ympodia,young,±congested,±erect,×,–5	0.06-0.08,0.1-0.5,0.4-1.3,0.4-2.4,0.6-1.1,0.9-1.9,0.9-7.5,1-3,1.3-2.2,1.6-1.9,1.7-2.4,1.8-2.3,2.2-14.0,2.8-4.2,3.5-4.5,4-8,5,5.8-7.4,color,dense,form,growth,height,history,inflorescence,leaf,life,na,ovary,perennial,plant,reproduction,seed,shape,size,staman,texture,width
96	wfo-0001026424	success	138	81	42	96	39	0.304	1-1.5,10,10-15,15,15-30,3-4,acuman,acuminate,acute,apex,base,blunt,blush-violet,broad,calyx,cm,corolla,cuneate,cyme,exceeding,flower,glabrous,glandular,hair,interacuminal,leaf,lobe,midvein,minute,mm,oblique,petiole,pinnatisect,rotate-stellate,scorpioid,shrub,simple,slightly,stem,tip,tissue,x	-25,-3.5,-4,0.75-1.5,1,1-,1-10,1-2,1.5-2,12-60,2,3-11,637/1,8-,acumen,age,angular,anthesi,aspect,axil,ba,becoming,bluntly,broadly,campanulate,cell,clonal,close,common,conspicuous,cut,dia,distinct,downard,eaf,ellipsoid,elliptic,erect,except,exerted,facetted,facing,floral,fork,forked,general,gree,growing,lacking,lanceolate,lanceolate-elliptic,larger,lasting,lavender,line,lobed,lon,long,lower,nflorescence,obovate,often,part,pedicel,pedicellate,peduncle,plurifoliat,point,rachi,raised,rarely,rh,rounded,second,several,shallowly,short,sinus,soft-wooded,soon,stone,straggly,time,toward,triangular,tub,ud,unit,unwinged,usually,violet,within,woody,year,ympodial,young	1-4,anther,branching,color,diameter,filament,form,fruit,green,growth,height,history,inflorescence,lateral,length,life,margin,midpoint,midrib,na,ovary,perennial,plant,pubescence,ray,reproduction,seed,shape,size,staman,stellae,stigma,stipe,style,surface,texture,tube,vein,width
97	wfo-0001026440	success	181	117	96	85	21	0.53	0-15,1-5,1.1-1.4,1.1-1.5,1.5-2.1,1.9-3.7,14-30,2-2.8,2-4,2.9-4.4,3-5,3-7,3-8,3/4,4-12,5-7,7-14,9,abaxially,acute,adaxially,along,anther,apex,appressed,basal,base,bract-like,branched,broadly,brown,calyx,chartaceous,cm,corolla,diameter,dichotomy,elliptic,entire,filament,first,flower,globose,granular,green,greenish-yellow,hair,leaf,length,lobe,long-attenuate,many,margin,minutely,mm,mostly,multangulate,multangulate-pubescent,nearly,obovate,obovoid-oblong,obtuse,often,ovate,pair,pale,pedicel,peduncle,petiole,pitted,porrect-stellate,reniform,ripe,scabrous,semi-ovate,short-acuminate,shrub,simple,size,small,sometimes,stellate,stellate-pubescent,stem,stigma,style,terete,time,tomentose,tomentose-pubescent,tree,truncate,turning,white,x,yellow	1.3-1.7,1.8-4.5,1/2,1/2-2/3,3.9-6.5,accrescent,adaxiall,ag,always,anthesi,apparently,articulated,axillary,ba,bark,berry,blade,blunt-tipped,branch,branche,capitat,closely,conical,dendritic-echinoid,dense,developed,directed,distal,distally,eaf,echinoi,echinoid,eed,fleshy,free,fruiting,high,included,inserted,large,lengthening,lobed,long,lower,m.,minute,multangulat,nflorescence,oblong,obscure,older,openly,orolla,perfect,persistently,plurifoliate,pore,poricidal,pubescen,rather,ruit,runk,sessile,short-stalked,slit,somewhat,spaced,sparse,suture,tamen,testa,thick,thin,tip,tomentum,translucent,tube,ud,uneven,unit,usually,vary,way,ympodial,young	branching,bud,capitate,color,form,fruit,growth,height,history,inflorescence,life,na,ovary,perennial,plant,pubescence,seed,shape,staman,surface,texture
98	wfo-0001026441	success	197	103	77	120	26	0.391	0.3-0.7,1-1.5,1-2,10,10-14,2-2.5,2-8,4-8,4-8.5,5-10.5,7-20,7-8,9-14,abaxially,adaxially,anther,apex,attenuate,base,berry,brownish,cell,chartaceous,cm,condition,conical,corolla,covering,diameter,drying,filament,flower,forked,fresh,fruit,glabrous,green,greenish,hair-like,herb,lateral,leaf,light,lobe,long,margin,minutely,mm,mottled,odd-pinnate,ovoid,pale,perfect,petiole,plant,puberulent,pubescent,purple,ripe,rotate,seed,size,sparsely,stem,stigma,style,testal,thick,tip,tube,usually,violet,wall,whitish,wide,x,yellow	.5,0-2,0.4-3,0.5-1.5,0.8,1-10,1.5-2,1.5-2.5,15-20,2-5.5,3-5,4-6,4.5-6.5,5,5-merou,6-15,absent,acumen,acuminate,ag,alyx,apart,apparently,articulated,axe,axillary,blade,bud,capitat,ciliate,connivent,decreasing,digestion,distal,dorsally,eaf,edge,eed,elliptic-lanceolate,end,enzyme,equal,erec,especially,exceeding,flat,folded,fourt,geminat,generally,glabrou,gradually,green-white,hair,half,homostylous,honeycomb-shaped,interjected,internal,lanceolate,larger,leaflet,lengthening,like,living,lower,make,middle,minute,mucilaginous,narrow,nflorescence,obtuse,one,orbicular,orolla,ovate,pair,pedicel,peduncle,petiolule,placed,plurifoliate,pore,poricidal,removed,rounded,ruit,secondary,semierect,seudostipule,short,slightly,slit,spaced,specimen,stamen,star,ste,stolo,straight,subequal,subsessile,subtending,symmetrical,tall,tamen,tem,terminal,throughout,toward,tri-,tuber,typically,unit,vary,wet,white,wing,ympodial	branching,calyx,color,form,growth,height,history,inflorescence,length,life,midpoint,midrib,midvein,na,ovary,perennial,pubescence,ray,reproduction,shape,staman,stellae,stipe,surface,texture,vein
99	wfo-0001026453	success	211	122	102	109	20	0.483	.5,0.1-2.7,0.45-5.5,0.5,0.5-0.7,0.5-1,1-1.5,1.5-2,1.9-21.3,15,2-2.5,30,4m,5.5-8,6-8,7-9,abaxially,acuminate,acute,adaxially,almost,anther,apex,attenuate,base,berry,branched,bright,brown,calyx,cm,conical,corolla,deltate-triangular,densely,diameter,elliptic,entire,filament,flattened,flower,glabrous,globose,growth,inflorescence,irregularly,lateral,leaf,length,linear,lobe,lobed,margin,maturity,midpoint,midrib,midvein,minutely,mm,narrowly,nearly,oblique,occasionally,opposite,pale,perfect,petiole,pitted,porrect,pubescence,pubescent,ray,red,reddish,reniform,rounded,scattered,sessile,shallowly,shrub,simple,small,sometimes,sparsely,stellate,stem,stigma,style,surface,tan,tip,tree,triangular,trichome,tube,usually,vein,violet,weak,white,x,yellowish	0.8-1.1,1,1-1.2,1-2,10-20,2,5-32,6-10,6376,<,aberrant,absent,adaxial,along,anthesi,apart,armed,articulated,axi,bark,basal,based,beneath,bent,broad,capitate,cell,deflexed,dense,denser,directed,distall,distally,eaf,easily,eed,enlarged,enmeshing,equal,evenly,exceeding,exserted,filiform,free,fruiting,glabrescent,grayish,hanging,howard,internode,lamina,lengthening,less,like,long,lower,new,nflorescence,often,older,one,open,orange,outline,pair,papillo,parallel,pedicel,peduncle,per,pericarp,plurifoliat,pore,poricidal,portion,prickle,primary,rest,ruit,scar,shiny,shorter,side,sinuate,slightly,slit,smaller,somewhat,sorter,spaced,sparse,sparser,spreading,straight,strongly,surfac,tangled,tapering,testal,thin,time,trunk,ud,unarmed,unit,upper,visible,within,ympodial	branching,color,form,fruit,height,history,life,na,ovary,perennial,plant,reproduction,seed,shape,size,staman,stellae,stipe,texture,width
100	wfo-0001026460	success	131	101	70	61	31	0.534	.5,0.5-1.5,1-1.5,1.5-2,10-15,13.5-21,2.5-3,4.5-5,6-9,7-9,8-10,abaxially,acute-acuminate,adaxially,anther,apex,base,becoming,branched,brown,calyx,cm,completely,corolla,dark,deltate,dia,elliptic,filament,floccose,flower,glabrous,globose,green,greenish,inflorescence,internodal,leaf,less,lobe,lobed,minutely,mm,nearly,often,older,opposite,ovary,ovoid-reniform,pair,papillose,pitted,puberulent,reddish,shrub,simple,somewhat,soon,stem,stigma,style,subshrub,surface,tiny,tip,trichome,tube,vein,white,x	.1,1/2,2-2.5,5,513,6-7,acut,anthesi,axi,berry,capitate,closely,conical,deflexed,distal,do,drying,eaf,edicel,eed,erect,fide,filiform,free,frui,fruiting,inflorescenc,like,long,long-exserted,lower,major,membraneous,middle,nflorescence,pale,papillo,pedicel,pore,poricidal,portion,reddish-brow,reflexed,ruit,santo,scar,shaped,slightly,spaced,tall,tapering,tear-drop,tub,ud,unifoliat,unit,widest,woody,yellow,ympodial,young	acute,branching,color,diameter,form,fruit,growth,height,history,lateral,length,life,margin,midpoint,midrib,midvein,na,petiole,plant,pubescence,ray,reddish-brown,reproduction,seed,shape,size,staman,stellae,stipe,texture,width
101	wfo-0001026485	success	188	112	89	99	23	0.473	-35,.25,0.25-1,1-2,1-2.5,10-25,2,2-6,2.3-5,2.5-5,3-25,3-4,3-6,3-7,3.5-7,4.5-9,5-7,6-9,7-15,abaxially,acute,adaxially,andromonoecious,anther,apex,armed,attenuate,base,bright,brown,calyx,cm,diameter,entire,filament,flattened,flower,forked,foveolate,fruit,glabrous,globose,greenish-white,inflorescence,lanceolate,lateral,leaf,light,lobe,margin,midvein,mm,narrowly,oblique,obovoid,orange,ovate,perennial,petiole,prickle,puberulent,pubescent,pyriform,rarely,recurved,reflexed,ripe,robust,scandent,side,sparsely,spreading,stellate,stigma,strongly,style,subcoriaceous,surface,tapering,thickened,tip,triangular,trichome,truncate,tube,unbranched,vein,x,yellow	-1.5,-22,1-10,1-4,1.5,1.5-5,10-20,2-3,2-4,20-30,20-40,20-50,4-9,45,5-20,5-merou,6-10,abaxiall,absen,accrescen,aggregate,alyx,apart,appearing,articulated,axe,blade,broadly,chartaceous,compound,congested,connivent,cylindrical,developing,difoliate,directed,distall,dr.,eaf,eed,elliptic,elongating,even,fertile,fruiting,geminat,glabrou,heterostylous,hollow,imparipinnate,internode,leaflet,leaving,like,long,long-attenuate,lower,lowermost,major,nearly,nflorescence,occasionally,one,opposite,orolla,pair,pedicel,peduncle,per,plant,pore,rachi,recurve,rugose,ruit,scar,simple,slightly,small,sometimes,spaced,speciman,straight,subopposite,swollen,tamen,tem,time,tissue,tone-cell,toward,truncat,unit,usually,vary,vin,wide,winged,ympodial	branching,color,corolla,form,growth,length,midpoint,midrib,na,ovary,pubescence,ray,reproduction,seed,shape,size,staman,stellae,stem,stipe,texture,vine,width
