	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
164	wfo-0001026981	success	252	95	73	179	22	0.29	-0.8,-35,0.05-0.1,0.3-0.5,0.4-0.5,0.5,0.5-30,0.6-1.4,0.6-2,0.8-1.2,1-3.3,1.5-2.0,1.5-8.5,1.8-2.8,2-3-branched,3.5-14,4,6-10,7.5,<,abaxially,adaxially,anther,brown,calyx,capitate,cm,conical,corolla,densely,diameter,fruit,glabrescent,glandular,globose,green,herb,imparipinnate,interrupted,leaf,lobe,long,minutely,mm,obovate,orange,orbicular,ovary,ovate,pale,pedicel,peduncle,pentagonal,perennial,petiole,plant,present,pubescence,pubescent,simple,sometimes,sparsely,stem,stigma,style,surface,thick,tube,variously,velvety,villous,wide,yellow	-0.4,-14,-2,-2.5,-4,-8,.2,.2-0.2,0-5,0.1-0.2,0.1-0.3,0.15-0.2,0.2,0.2-0.4,0.2-2,0.25-0.4,0.3.6,0.4-0.7,0.4-2,0.45-1.3,0.5-0.3,0.7-0.8,0.8-6,0.9-1.4,0.9-1.5,1,1-2,1-2-cellular,1-3,1-3-celled,1-4,1.5-5,1/3,11,196.,2-3,2-locular,3-foliate,4-8,4-celled,absen,absent,abundant,academy,accrescent,acute,adpressed,along,amongst,angled,anthesi,apex,apical,appearance,appendage,appressed,articulated,articulation,asymmetric,axi,base,basiscopically,bay,beak,becoming,bract,bracteole-like,cell,citrus-like,coastal,column,composed,cone,cordate,d,dark,deltate,distal,eaf,ebracteate,edicel,eed,entire,erect,exserted,filament,flower,fruiting,giving,gree,hair-like,half,halfway,head,included,initially,interjected,internode,irregularly,jointles,larger,later,lateral,leaflet,less,like,lime,linear,lobed,lon,lower,mainly,margin,maturity,mixed,much,multicellular,narrowly,nflorescence,occasionally,outgrowth,pair,patent,per,petiolule,population,primary,procumbent,pronounced,proximal,pseudostipule,rachi,reflexed,rick,robust,rounded,ruit,scen,secondary,see,sessile,several,shaggy,shaped,short,shorter,silky,slender,smaller,sparser,specimen,spreadin,staminal,sterile,straight,strong,tangled,tem,terminal,tertiary,testa,tightly,transparent,trichome,tub,type,uni-,unicellular,uniseriate,unit,upto,usually,viny,wall,winged,without,ympodial,‘,’	0.3-0.6,adhesion,arrangement,colour,form,growth,height,history,inflorescence,length,life,na,position,presence,reproduction,rugulose,seed,shape,size,staman,stellate,texture
165	wfo-0001026987	success	214	120	94	120	26	0.439	0-1,0.2-0.4,0.2-0.5,0.4-1,0.5-0.7,0.5-2,0.7-0.8,0.7-1.5,1-2,1-3,1-4,1.1-6,1.5-2,2.5-11,3.5-3.8,3.5-5,4-6,5-10,5.5-7,7-10,8-12,absent,acute,adaxially,anther,apex,base,bent,blade,calyx,chartaceous,cm,connivent,cordate,cuneate,deltate,densely,diameter,entire,extra-axillary,flower,fruit,glabrous,glandular,glandular-hairy,globose,grey,hair,hastate,inflorescence,lanceolate,lateral,leaf,length,lilac,lobe,lobed,long,loosely,margin,mm,obtuse,often,ovate,pale,pedicel,peduncle,perennial,petiole,present,purple,ray,red,rhizomatous,shallowly,shrub,simple,sparsely,stellate,stellate-pubescent,stigma,style,summit,surface,thin,time,toward,triangular,tube,twisted,unarmed,white,x,yellow	%,0-0.1,0-0.2,0-10,0-4,0.05-0.1,0.2-1,0.25-0.4,0.4-0.5,0.4-0.7,0.5-1,0.5-2.5,0.7-1,1-11,1.1-2.6,1.4-3,15-35,2-5,2-7,2.5-6.5,4-7,4.5-6,5-8,5-merou,6-20,8-10,8-11.5,8-13,abaxially,absen,abundant,accrescent,across,adaxiall,adult,alyx,apart,articulated,ascending,axe,ba,basal,berry,branch,branche,broad-based,capitat,curved,cylindrical,decimetre,deflexed,directed,distall,distributed,dm,eaf,eed,eglandular,erect,filament,finger,fruiting,gland-tipped,green,half,homostylous,interpetalar,juicy,juvenile,lacking,lamina,less,longer,lower,mature,mesocarp,mid-point,midpoint,minute,narrowly,nflorescence,oblique,orolla,pair,part,per,perfect,pore,porrect,prickle,rachi,ruit,scarcely,sessile,shallowly-lobed,short,slightly,spaced,sparse,stalk,stellae,straight,succulen,tal,tamen,tem,thick,thickened,throughout,tissue,unarme,unbranched,unit,unknow,upper,upward,vary,wide,yellowish,ympodial	adhesion,arrangement,capitate,colour,corolla,form,growth,height,history,life,na,number,ovary,plant,position,presence,pubescence,reproduction,rugulose,seed,shape,size,staman,stem,stipe,texture
166	wfo-0001026992	success	243	108	87	156	21	0.358	0.2-0.5,0.25-0.45,0.5-1.2,0.6-1.5,0.8-3.4,1-4,1.2-1.4,1.2-1.7,1.3-2.6,1.3-4.3,1.4-1.9,1.7-1.9,1.7-2.4,1.7-4.3,12-33,2-10,2.8-4.7,3-4,5-15,5.3-12.1,6-10,8,8-14,abaxial,abaxially,adaxially,anther,base,blunt-tipped,broadly,brown,calyx,chartaceous,cm,corolla,dark,deltoid,diameter,drying,elliptic,flower,fruit,globose,granular-tomentose,greenish,inserted,lance-ovate,lanceolate,leaf,length,lobe,mm,moderately,orange-tan,ovate,pedicel,peduncle,petiole,plant,pubescence,pubescent,rachi,reniform,reticulate-punctate,ripe,scabridulous-,shrub,simple,size,small,stellate,stem,stigma,style,surface,tan,terminal,tomentose,tree,tube,velutinous,violet,white,whitish,x,yellow,yellowish	-2.5,/7,00-170,1.4-1.6,1.5-3.4,1/2,10-12,2-5.6,2.3-3.3,2.6-4.6,2.8-4.6,3.3-5.5,3.3-5.6,4-8,5-merou,8-11,abruptly,accrescent,acuminate,acute,adaxiall,ag,along,alyx,angled,anthesi,apart,apex,apparently,appressed,approximately,around,articulated,attenuate,axe,axillary,ba,bark,berry,blade,branch,branched,capitat,completely,coriaceous,covering,crown,cylindrical,densely,directed,distally,eaf,echinoi,echinoid,edge,eed,entire,enveloping,equal,evident,exserted,farinose,filament,flat-topped,fleshy,forming,free,fruiting,geminate,glabrescen,glabrous,grooved,hair,high,homostylous,immature,lacking,lateral,lengthening,less,line,lobed,long,long-stalked,longitudinal,longitudinally,lower,m.,main,many,margin,mature,maturity,midrib,minute,mostly,multangulate,nearly,nflorescence,oblong,obtuse,occasional,occasionally,often,older,orolla,ovate-lanceolate,overlapping,perfect,plurifoliate,pore,poricidal,porrect-stellate,rare,rather,ruit,runk,semi-ovate,sessile,short,short-,short-stalked,shorter,side,slit,sometimes,somewhat,spaced,sparingly,split,spreading,stalked,stamen,stout-stalked,subcampanulate,subglobose,suture,tamen,terete,thin-textured,time,tip,ud,unarme,unarmed,unequal,unit,usually,vary,vein,way,weakly,wide,ympodial,young,½	adhesion,arrangement,capitate,colour,form,glabrescent,growth,height,history,inflorescence,life,na,ovary,perennial,position,reproduction,seed,shape,sparing,staman,texture
167	wfo-0001026994	success	266	119	90	176	29	0.338	-10,-20,-30,.5,0.05-0.1,0.5-0.6,0.5-0.7,0.5-0.8,0.5-2,1,1-1.4,1-1.5,1-1.6,1.2-1.6,2-,2-2.6,2.2-3.2,2.5-6.5,4,4-15,5-,6-20,7-13,8-12,acuminate,acute,anther,apex,base,bright,broadly,brown,calyx,capitate,cm,corolla,crenate,dark,deeply,densely,diameter,elliptic,fruit,glabrous,glandular,globose,grayish,green,greenish,herb,imparipinnate,inflorescence,interrupted,irregularly,lanceolate,leaf,lobe,lobed,long,margin,minutely,mm,moderately,narrowly,obovate,ovary,pedicel,peduncle,perennial,petiole,puberulent,pubescent,purple,rotate-stellate,simple,size,sparsely,stem,stigma,stripe,style,surface,thick,trichome,tube,uniseriate,velvety,white,wide,yellow	-0.7,-foliate,.2,0.05-0.2,0.1,0.1-0.2,0.1-0.3,0.15-0.2,0.2-0.4,0.2-0.5,0.25,0.3-0.4,0.4-0.5,0.4-1.2,0.5,0.5-0.9,0.5-1.2,0.5-1.3,0.7-2.5,0.9-1.2,0.9-1.3,1-1.2,1-2,1.2-3.5,1.4-2.1,10-20,12-,2,2-4,2-5-locular,20-50,3,3-branched,4-celled,5,5-7,8,abaxially,absent,abundant,acroscopically,additional,adpressed,along,also,amongst,andscattered,anthesi,apical,apically,appearance,appendage,articulate,articulation,basal,basally,basiscopically,becoming,beneath,bent,berry,bifurcate,bifurcation,bract,bracteate,branched,broader,cell,celled,column,conical,crenat,crowded,darker,decreasing,decumbent,decurrent,developed,distal,eaf,ebracteate,edicel,eed,eglandular,erect,especially,essentially,exserted,fewer,filament,flower,fruiting,giving,gree,habitat,hair-like,hal,half,halfway,head,interjected,internode,investing,lamina,large,larger,largest,lateral,leaflet,leave,less,like,locule,lon,loosely,lower,markedly,medial,midvein,much,narrower,narrowing,nearly,nflorescence,node,oblique,occasionally,often,outgrowth,pair,paler,papillate,petiolule,present,primary,pseudostipule,rachi,rarely,reflexed,regularly,ripe,robust,rocky,secondary,sessile,set,shaggy,short,silky,sinus,slightly,sometimes,specimen,spreadin,spreading,staminal,sterile,straight,tall,tem,terminal,tertiary,testa,tip,toward,ud,unicellular,unit,usually,wall,weak-walled,well,winged,woody,ympodial,young	adhesion,arrangement,blade,climate,colour,decurren,form,growth,hair,height,history,length,life,midpoint,na,number,plant,position,presence,pubescence,ray,reproduction,rugulose,seed,shape,staman,stellate,stipe,texture
168	wfo-0001026996	success	188	93	67	121	26	0.356	0.6-1,1-3,1.2-1.8,1.8-4.4,15-28,2-3,3-10,3.3-6,3.8-14.1,4-8,4.5-10.5,5-8,6-8,8.7-18.6,abaxially,acumen,adaxially,anther,axillary,blue,brownish,bud,clavate,cm,condition,coriaceous,corolla,dark,deep,diameter,drying,elliptic,fresh,fruit,glabrous,globose,green,greenish,herb,lanceolate,leaf,lilac,lobe,medium,mm,mottled,odd-pinnate,ovate,ovoid,pedicel,peduncle,pentagonal,plant,purple,rotate,seed,size,stigma,stripe,style,subtending,terminal,tube,white,whitish,x,yellow	0-6,0.9-2.7,1-2,1-4,1-5,1.3-7.7,14-33,3-5,3-7,4-4.4,5-merou,6.9-10.9,abaxiall,acuminate,acute,ag,along,alyx,apart,apex,apparently,arranged,articulated,asymmetric,attenuate,axe,base,basiscopic,bead,berry,blade,capitat,cell,connivent,considerably,covering,decreasing,digestion,distal,dorsally,eaf,edge,eed,enzyme,erec,exceeding,filament,flat,flower,folded,forked,geminat,generally,glabrou,green-white,hair-like,half,homostylous,honeycomb-shaped,interjected,larger,lateral,leaflet,lengthening,like,linear,living,long,lower,make,middl,moniliform,mucilaginous,multiple,necklace,nflorescence,orbicular,orolla,pair,perfect,petiole,petiolulate,plurifoliate,pore,poricidal,removed,ripe,rounded,ruit,sessile,seudostipule,side,slightly,slit,sometimes,spaced,specimen,stamen,stolon,straight,subglabrou,symmetric,tall,tamen,tem,testal,thick,throughout,tip,tissue,toward,tri-,tuber,typically,unit,unwinged,usually,vary,wall,wet,ympodial	adhesion,arrangement,calyx,capitate,colour,form,growth,height,history,inflorescence,length,life,na,ovary,perennial,position,pseudostipule,pubescence,reproduction,rugulose,shape,staman,stem,subglabrous,surface,texture
169	wfo-0001027009	success	226	120	93	133	27	0.412	0-0.2,0-0.3,0.4-1,0.7-1,0.7-1.3,0.8-1.3,0.8-2.1,1.4-4,2-3,2.3-3,3-3.5,3-5,3.3-3.6,4-6.5,4-9.5,5-23,6-9,6.5-11,7-12.5,7-8,absent,acute,adaxially,andromonoecious,anther,apex,attenuate,base,black,blade,broadly,brown,calyx,capitate,chartaceous,cm,connivent,cuneate,deeply,deltate,densely,diameter,elliptical,erect,extra-axillary,fruit,glabrous,glandular,globose,green,grey,grey-green,hair,incised,inflorescence,lanceolate,length,lobe,lobed,margin,midpoint,mm,obtuse,ovate,pale,pedicel,peduncle,perennial,petiole,plant,present,purple,ray,rhizomatous,ripe,rotate,shallowly,shrub,simple,slightly,stellate-pubescent,stem,stigma,strongly,style,surface,throughout,tip,tube,white,x,yellow,yellowish-green	%,0-0.5,0-1.2,0-1.5,0-15,0-5,0-8,0.1-0.2,0.15-0.3,0.5-2,0.7-0.9,0.8-1.2,1-1.5,1-1.8,1-2,1-2.5,1-3,1-5,1-9,1.3-2.2,1.6-3.5,10-15,10-20,2-4,2-6,2-foliate,20-30,23-48,3-10,35-400,40-125,5,5-7,5-merous,6-8,7-11,abaxially,abundant,accrescent,acicular,adaxiall,alyx,apart,armed,articulated,ascending,axe,ba,basal,bilobe,bisexual,broad-based,curved,cylindrical,d.,deflexed,dimorphic,directed,distal,distall,distributed,dult,eaf,eed,eglandular,entire,filament,finger,flower,fruiting,functional,geminate,gland-tipped,half,heterostylous,index,interpetalar,juic,lamina,larger,lateral,lobing,lon,long,longer,lower,male,markedly,mature,mesocarp,midvein,minute,minutely,moist,nflorescence,oblique,orolla,part,per,pore,porrect,presen,prickle,pricklie,probably,pseudo-racemose,rarely,reticulate,ridged,ruit,short,side,spaced,stage,stalk,stellae,straight,tal,tamen,terete,thick,time,tissue,unarmed,unbranched,unit,unknow,uvenile,vary,vein,wide,yellowish,ympodial	adhesion,arrangement,bilobed,climate,colour,corolla,form,growth,height,history,leaf,life,na,number,ovary,position,presence,pubescence,reproduction,rugulose,seed,shape,size,staman,stellate,stipe,texture
170	wfo-0001027010	success	198	114	90	108	24	0.455	0.4-5.1,0.5-1.5,1.2-1.7,1.2-1.9,14-46,2.1-4.3,2.2-12.9,3-10,3-6,3-8,4-12,4-8,4.4-29,4.9-31,5-14,abaxially,acute,adaxially,anther,articulated,axillary,brownish,bud,cell,clavate,cm,condition,connivent,coriaceous,corolla,covering,deep,diameter,distal,drying,elliptic,fresh,fruit,glabrescent,glabrous,green,green-white,greenish,hair,hair-like,half,herb,high,lanceolate,lateral,leaf,light,lobe,long,make,mm,mucilaginous,occasionally,odd-pinnate,ovate,ovoid,pedicel,peduncle,pentagonal,petiole,plant,purple,ripe,rotate,scabrous,seed,short,size,stigma,stripe,style,subtending,terminal,testal,thick,throughout,tube,usually,wall,wet,white,whitish,wide,x,yellow	0-2,0-2.5,0-3,1-10,1-2,1-4,1-7,1.4-6.9,10-60,2-6,2-9.4,2.1-15.3,3-5,3.5-13.6,5-13,5-merou,acumen,acuminate,adaxiall,ag,along,alyx,apart,apex,apparently,arranged,asymmetric,attenuate,axe,base,basiscopic,bead,blade,capitat,coloration,decreasing,digestion,dorsally,eaf,edge,eed,enzyme,erec,exceeding,filament,flat,flower,folded,forked,geminat,generally,glabrescen,glabrou,hal,homostylous,honeycomb-shaped,interjected,larger,leaflet,lengthening,like,living,lower,moniliform,multiple,narrow,necklace,nflorescence,orbicular,orolla,pair,perfect,petiolulate,plurifoliate,pore,poricidal,present,removed,rounded,ruit,scabrou,sessile,seudostipule,side,slightly,slit,sometimes,spaced,specimen,spot,stamen,stolon,straight,subequal,tall,tamen,tem,tip,tissue,toward,tri-,tuber,typically,unit,vary,wing,winged,ympodial	adhesion,arrangement,calyx,capitate,colour,form,growth,height,history,inflorescence,length,life,na,ovary,perennial,position,pubescence,reproduction,rugulose,shape,staman,stem,surface,texture
171	wfo-0001027019	success	142	109	74	68	35	0.521	/4,0.5-1,1-1.5,1-2,1.5-2,1.5-3,12-30,2-3,2-8,4-5,7-14,abaxially,acute,adaxially,along,anther,apex,attenuate,base,branched,bright,calyx,capitate,cm,corolla,cyathiform,deltoid,densely,dia,flattened,glabrous,globose,golden,green,inflorescence,leaf,like,live,lobe,lobed,long,midrib,minutely,mm,obovate,onto,opposite,ovary,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,plant,poricidal,pubescent,shrub,small,somewhat,sparsely,stem,stigma,style,surface,tan,tip,tree,trichome,tube,way,white,winged,x	.5,0-0.5,1/2,10,10-40-flowered,2-5,4-8.5,abaxial,abruptly,anthesi,apparent,ba,bark,berry,constriction,deflexed,difoliate,distal,eaf,edicel,eed,ellipsoid,elliptic,erect,even,exserted,filament,fleshy,free,fruiting,geminat,glabrate,inflorescenc,largely,later,lon,lower,major,minor,narrowed,nflorescence,older,overlapping,papillo,planar,pore,portion,reddish-brow,rest,ruit,scar,shaped,spaced,straight,strongly,tall,tapering,tear-drop,third,tub,ud,unit,waxy,widest,wing,woody,ympodial,young	adhesion,arrangement,blade,climate,colour,diameter,form,fruit,glandular,growth,hair,height,history,length,life,margin,midpoint,na,number,peduncle,perennial,position,presence,pubescence,ray,reddish-brown,reproduction,rugulose,seed,shape,size,staman,stellate,stipe,texture
172	wfo-0001027030	success	234	90	68	166	22	0.291	.5,0.05-0.1,0.4-0.5,0.5-0.7,0.6-0.7,0.7-1,0.8-0.9,1,1-1.3,1-3,1.2-1.6,1.6-2,2-6,2.2-3.2,5-12,abaxially,anther,branched,bright,brown,calyx,capitate,cm,corolla,densely,denser,diameter,elliptic,fruit,globose,grayish,green,herb,imparipinnate,inflorescence,interrupted,lobe,long,minutely,mm,narrowly,obovate,ovary,pale,papillate,pedicel,peduncle,perennial,petiole,pubescence,pubescent,rotate-stellate,simple,size,soft,sometimes,sparsely,stem,stigma,straight,style,surface,tall,tube,velvety,white,wide,yellow	-11,-15,.2,0-4,0.1-0.7,0.1-0.9,0.15-0.2,0.2,0.2-0.3,0.2-1,0.3-,0.3-0.5,0.3-0.7,0.4-0.8,0.4-1.5,0.5,0.5-,0.5-0.8,0.5-1,0.6-0.8,0.6-1.8,0.8-1,0.9-1.1,1-,1-1.2,1-3.4,1.5-,2-,2-3,2-4,2-4.8,2-7,2-foliate,2-locular,3-4-celled,3-8,3-9,4-celled,8-celled,abaxial,absent,abundant,acuminate,acute,adaxially,adpressed,angled,anthesi,apex,apical,appearance,appendage,articulated,articulation,axi,basal,base,basiscopically,beneath,berry,beyond,bract,cell,column,conical,crenat,crenate,crenation,dark,darker,decurrent,deeper,deeply,diamete,distal,due,eaf,edicel,eed,eglandular,entire,evenly,exserted,extremely,filament,flower,fruiting,giving,gland,glandular,gree,growt,hair-like,hal,half,halfway,interjected,internode,interspersed,investing,irregularly,lamina,lanceolate,larger,lateral,leaflet,less,like,lon,longer,loosely,lower,margin,multicellular,near,nflorescence,node,oblique,occasionally,often,outgrowth,pair,paler,petiolule,present,primary,pseudostipule,reflexed,robust,ruit,secondary,sessile,silky,similar,slender,slightly,small,smaller,somewhat,spread,spreadin,spreading,staminal,sterile,stripe,tem,terminal,tertiary,testa,thick,tiny,trailing,trichome,truncate,ud,unicellular,uniseriate,unit,usually,vein,wall,weak,winged,woody,ympodial,young	1-4,2-9,adhesion,arrangement,colour,dioecious,form,growth,height,history,leaf,length,life,plant,position,reproduction,rugulose,seed,shape,staman,texture,ye
173	wfo-0001027035	success	199	113	90	109	23	0.452	0.1-0.9,0.3-2.3,0.4-12.8,0.5-7,0.9-3.1,1-3,1-3.4,1.8-5.2,10-80,2.8-10.3,3-10,4-18.5,4.9-23.5,abaxially,adaxially,anther,articulated,axillary,blue,brownish,bud,cell,clavate,cm,completely,condition,corolla,covering,deep,diameter,distal,drying,elliptic,fresh,fruit,glabrescent,glabrous,globose,green,green-white,greenish,hair,hair-like,half,herb,high,lanceolate,lateral,leaf,light,lilac,lobe,long,make,medium,mm,mucilaginous,odd-pinnate,ovate,ovoid,pedicel,peduncle,pentagonal,petiole,plant,purple,ripe,rotate,seed,shape,short,size,sometimes,stigma,stripe,style,subtending,terminal,testal,thick,throughout,tube,usually,wall,wet,white,whitish,wide,x,yellow	0-36,0-7,0.5-3.4,0.5-5,0.8-3,0.8-4.2,1-2,1-8,1.5-5.9,1.7-8,2-38,2-7,3-5,4-18,5-merou,acumen,acuminate,acute,adaxiall,ag,along,alyx,apart,apex,apparently,arranged,asymmetric,attenuate,axe,base,basiscopic,bead,blade,capitat,coloration,connivent,decreasing,digestion,dorsally,eaf,edge,eed,enzyme,erec,exceeding,filament,flat,flower,folded,forked,geminat,generally,glabrescen,glabrou,hal,homostylous,honeycomb,interjected,larger,leaflet,lengthening,like,living,lower,moniliform,multiple,necklace,nflorescence,orbicular,orolla,pair,perfect,petiolulate,plurifoliate,pore,poricidal,present,removed,rounded,ruit,second,sessile,seudostipule,shaped,side,slightly,slit,smaller,spaced,specimen,stamen,stolon,straight,subequal,subglabrous,tall,tamen,tem,tip,tissue,toward,tri-,tuber,typically,unit,unwinged,variable,vary,ympodial	adhesion,arrangement,calyx,capitate,colour,form,growth,height,history,inflorescence,length,life,na,ovary,perennial,position,pubescence,reproduction,rugulose,staman,stem,surface,texture
174	wfo-0001027050	success	244	126	99	145	27	0.406	-12,-9,/3,0.1-0.3,0.3-1.5,0.5-3,1-1.5,1.5-6,10-13.5,2-2.5,2-5,2-8,2.5-3,3-5,4-20,4-8,5-10,5-9,6-8,8-26,acuminate,acute,anther,apex,base,blade,broadly,brown,calyx,capitate,chartaceous,cm,coarsely,conical,cordate,cuneate,densely,diameter,elliptic,entire,equal,erect,ferruginous,flattened-reniform,fruit,glabrous,glandular-puberulent,green,growth,hair,inflorescence,lanceolate,lateral,leaf,leaf-opposed,length,lobe,lobed,long,margin,midpoint,minutely,mm,moderately,narrowly,obtuse,ovate,pale,pedicel,peduncle,pericarp,petiole,plant,present,pubescent,ray,ripe,rounded,shallowly,shiny,shrub,small,sparsely,spherical,stellate,stellate-pubescent,stem,stigma,style,toothed,tree,triangular,truncate,tube,way,white,wide,yellow,yellowish-green	.2,.5,0-0.2,0-3,0.1-3,0.2-0.5,0.2-1,0.8,0.9-2.1,1,1-2,1.5-2,12-15,15-50+,2-3,2-4,5,5-6,5-7,5-merous,50,7-30+,abaxial,abaxially,absen,absent,abundant,adaxial,adaxiall,adult,alyx,andromonoeciou,apar,arme,articulated,axe,bark,basal,berry,branch,branched,broad,broad-based,brow,closely,connivent,curved,deeply,difoliate,directed,distal,distall,distally,drying,eaf,eed,eglandular,erec,except,filament,flattened,flower,free,fruiting,geminat,half,heterostylous,infructescence,inside,interpetalar,juicy,juvenile,larger,least,less,like,long-styled,longer,lower,markedly,mature,mid-way,midrib,midvein,minute,moist,mucilaginous,multiseriate,near,nflorescence,numerous,oblique,occasionally,often,older,orolla,oung,ovate-lanceolate,papillat,per,pore,poricidal,porrect,portion,prickle,pricklier,prickly,rest,ruit,scar,scattered,secondary,sessile,several,short-stalked,short-styled,shorter,side,slightly,somewhat,spaced,stalk,stalked,straight,surface,tall,tamen,terete,thicker,time,tip,tissue,touching,trichome,unarmed,unbranched,unit,usually,vary,weakly,whitish,woody,ympodial,young,younger	adhesion,alternate,andromonoecious,arrangement,climate,colour,corolla,form,glandular,height,history,life,na,number,ovary,papillate,perennial,position,presence,pubescence,reproduction,seed,shape,size,staman,stipe,texture
175	wfo-0001027050	success	234	123	99	135	24	0.423	0.2-0.6,0.2-1,0.5-1,0.5-3,1-1.5,1.5-2,1.5-6,10-13.5,2-10,2-2.5,2-3,2-5,2-8,2.5-3,3-15,3-5,4-40,4-8,5-9,6-8,8-40+,abaxially,acuminate,acute,adaxially,andromonoecious,anther,apex,base,blade,broadly,brown,calyx,chartaceous,cm,coarsely,cordate,cuneate,densely,diameter,drying,elliptic,entire,extra-axillary,ferruginous,flattened,fruit,glabrous,glandular-puberulent,globose,green,growth,hair,inflorescence,lanceolate,leaf,leaf-opposed,length,like,lobe,lobed,margin,minutely,mm,moderately,narrowly,obtuse,often,ovate,pale,pedicel,peduncle,petiole,pitted,plant,present,ray,rounded,shallowly,shrub,simple,small,sparsely,stellate,stellate-pubescent,stem,stigma,style,surface,toothed,tree,triangular,truncate,tube,white,whitish,x,yellow,yellowish-green	.2,0-0.2,0-0.5,0-1,0-3,0.1-3,0.3-0.6,0.4-1,0.5-0.8,0.8,1-2,1-5,10-30,11-21,12-15,14-20,15-50+,16-40,2-3-locular,2-4,2-6,2-foliate,23-40+,4-19,5,5-10,5-6,5-7,5-merous,7-30+,8-26,absen,absent,abundant,accrescent,across,adaxiall,adult,anvil-shape,apart,armed,articulated,axe,ba,branche,branched,broad-based,capitat,connivent,contiguous,cross-section,curved,cylindrical,deeply,directed,distall,distally,distributed,eaf,eed,eglandular,erect,except,exocarp,filament,flower,forked,fruiting,functional,geminat,half,held,interpetalar,juicy,juvenile,lateral,less,long,longer,lower,markedly,mature,mesocarp,midpoint,midvein,minute,moist,mucilaginous,multiseriate,nearly,nflorescence,oblique,orolla,ovate-lanceolate,pair,per,pinnatifid,placenta,pore,porrect,prickle,rachi,ruit,scattered,sessile,shorter,side,slightly,somewhat,spaced,stalk,stalked,stellae,straight,tal,tamen,tem,thick,thicker,throughout,time,tip,tissue,unarme,unarmed,unbranched,unit,upper,upright,usually,vary,weakly,wide,ympodial,younger	adhesion,arrangement,capitate,colour,corolla,form,height,history,life,na,number,ovary,perennial,position,presence,pubescence,reproduction,rugulose,seed,shape,size,staman,stipe,texture
176	wfo-0001027067	success	228	125	101	127	24	0.443	0-1.8,0-7,0.2-0.4,0.3-1,0.35-0.5,0.5-1.5,0.8-1,1.2-1.4,1.5-2,1.7-2.8,1.7-3.3,15-27,2-3,2.5-3.8,2.5-4,2.9-3.7,3.5-9,4-5.5,5-12.5,6-10,6-8,7-16,8-14,absent,acute,adaxially,anther,apex,articulated,attenuate,base,black,blade,broadly,brown,calyx,chartaceous,cm,cuneate,dark,deeply,densely,diameter,extra-axillary,finally,firm,flattened,flower,fruit,glabrous,globose,green,grey,hair,inflorescence,lanceolate,lateral,leaf,length,lobe,lobed,long,margin,mid-point,mm,obtuse,ovate,pale,papery,pedicel,peduncle,perennial,petiole,pink,plant,present,purple,ray,rhizomatous,rotate,scattered,shrub,simple,skin,slightly,sparsely,stellate,stellate-pubescent,stem,stigma,streak,style,thick,throughout,time,truncate,tube,twisted,x,yellow,yellowish-green	%,.05,0-0.1,0-0.2,0-0.5,0-12,0-6,0.4-0.5,0.4-0.7,0.5-1,0.5-2,0.9-2.5,1-2,1-4,1-7,1.4-2.5,11-16,11-20,13-65,15-60,2-10,2-4.5,2-7,2-foliate,2-locular,2.7-5,20-45,20-50,20-65,3-10,3-4,3-5,3-6,3.5-5.5,4-9,5-6,5-9.5,5-merou,5.5-12.5,6-7,7-11,7-8,abaxial,abaxially,abundant,accrescent,acicular,across,adaxiall,adult,alyx,andromonoecious,apart,armed,axe,ba,bilobe,broad-based,connivent,curved,cylindrical,decimetr,directed,distall,dult,eaf,eed,eglandular,erect,exocarp,filament,finger,fruiting,functional,geminate,gland-tipped,half,heterostylous,hig,index,interpetalar,juic,juvenile,less,lobing,lon,longer,lower,mature,mesocarp,midpoint,midvein,minute,moist,nflorescence,oblique,orolla,part,per,pore,porrect,presen,prickle,pseudo-racemose,rachi,ruit,sessile,short,side,somewhat,spaced,sprawling,stalk,stellae,straight,tamen,tissue,transparent,unbranched,unit,vary,vein,weakly,white,wide,yellowish,ympodial	adhesion,arrangement,bilobed,colour,corolla,form,glandular,growth,height,history,life,na,number,ovary,position,presence,pubescence,reproduction,seed,shape,size,staman,stipe,texture
