	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
126	wfo-0001027238	success	204	180	136	68	44	0.667	-25,.3,.5,0-1,0-1.5,0.3-0.5,0.3-0.8,0.3-1,0.3-5,0.5-1,0.5-16,0.5-2,1-1.5,1-2,1.5-3,1.5-4,10,15-30,2-4,3-4,3-5,3-6,4-10,4-5,4-8,5-15,6-15,6-8,abaxially,acuminate,acute,adaxially,anther,apex,articulated,base,berry,black,blade,branch,brown,calyx,cm,connivent,contiguous,covering,cuneate,cylindrical,dark,deltate,densely,diameter,differentiated,elliptic,elliptic-ovate,entire,extra-axillary,filament,flattened,fleshy,flower,fruit,fruiting,glabrous,globose,green,greenish,hair,interpetalar,lavender,leaf,light,lighter,like,lobe,long,major,margin,midpoint,minor,minutely,mm,multangulate,narrowly,near,nearly,new,oblique,oblong,obtuse,often,outline,pale,pedicel,peduncle,petiole,pitted,porrect-stellate,pubescent,purple,ray,reniform,ripe,rounded,scandent,sessile,shiny,shrub,side,simple,small,sometimes,sparsely,sprawling,stellate-pubescent,stem,stigma,straight,strongly,style,subtending,surface,tip,tissue,tree,triangular,tube,unbranched,unequal,vein,white,whitish,without,x,yellow,yellowish	-5,0-0.7,1.5-7,2-3,4-,4-16,5-7,5-merou,accrescent,adaxiall,ag,alyx,apparently,axe,ba,capitat,chartaceous,directed,discolorous,distally,eaf,eed,equal,foliaceous,fork,free,frui,geminate,glabrescent,gland,gland-tipped,growt,homostylous,introrsely,juic,large,longitudinal,lower,membranaceous,mixed,nflorescence,one,opening,orolla,paired,part,perfect,pericarp,plurifoliate,pore,rachi,ruit,short-stalked,similar,slit,somewhat,sparse,ste,stellate,tamen,tem,time,toward,unarme,unit,vary,wide,ympodial	appearance,arrangement,bark,border,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaflet,length,life,lobing,null,number,ovary,per,plant,prickle,primary,pseudostipule,seed,shape,size,terminal,texture,thicknes,type,unarmed,variation,width
127	wfo-0001027244	success	294	263	231	63	32	0.786	-12,-2,-3.2,0-,0.05,0.07-0.15,0.1-,0.1-0.5,0.1-0.6,0.15-0.2,0.2,0.2-,0.2-1,0.25-0.4,0.3-0.5,0.3-0.6,0.4-,0.4-1,0.45-0.6,0.5,0.5-0.8,0.5-1,0.7-1.5,0.7-2,0.7-3,0.9-1.3,0.9-1.7,1,1-2-celled,1-3.5,1-celled,1.1-1.3,1.2-1.6,1.5-2,1.5-2.1,1.5-2.4,1.5-6.5,1.7-3.0,1/2,2-,2-4,2-locular,2.1-8,3.5-13,3/4,4-12,4-celled,5-,5-10,5-9-celled,7-12,8-16,8-celled,abaxially,abundance,abundant,acuminate,acute,adaxially,adpressed,alfway,along,also,always,angled,anther,anthesi,apex,apical,appearance,appendage,articulated,articulation,axi,base,berry,bifurcate,bract,bracteate,branched,broadly,brown,c.,cage,calyx,capitate,cell,cm,common,conical,cordate,corolla,crenate,curved,dark,decumbent,decurrent,deltate,densely,density,dentate,diameter,distal,eglandular,either,elliptic,elliptical,erect,exserted,extremely,filament,flower,flushed,forming,fruit,fruiting,general,giving,glabrous,gland,glandular,globose,green,greenish,hair-like,half,halfway,head,herb,hyaline,imparipinnate,inflorescence,interjected,interrupted,investing,irregularly,lamina,lanceolate,larger,largest,lateral,leaflet,length,like,lobe,lobed,lobing,long,longer,margin,middle,midvein,minute,mixed,mixture,mm,multicellular,narrowly,oblique,obovate,occasionally,often,onto,orbicular,outgrowth,ovary,papillate-pubescent,patent,pedicel,peduncle,perennial,petiole,population,present,primary,pseudostipule,pubescent,purple,rachi,reflexed,ripe,rounded,shaggy,shorter,silky,simple,sinus,size,slender,small,sometimes,somewhat,sparsely,sparser,spreading,stem,sterile,stigma,stout,straight,stripe,strongly,style,surface,tall,terminal,testa,thick,tiny,tip,tipped,toward,trichome,truncate,tube,two,undulate,unicellular,uniseriate,united,upper,usually,variable,variety,vein,velvety,wall,white,wide,winged,woody	-1.2,.5,0.02-,0.04-,0.05-1,0.1-0.3,0.3,0.3-0.4,0.3-0.8,0.4-0.6,0.6-0.9,0.6-09,0.7-1,0.8-1.2,1-2.5,2-4-celled,2-9,2-foliate,3-5,absent,acroscopically,amongst,apparently,arequipa,around,articulatio,basal,berr,column,deciduous,deeper,dense,developed,diamete,eaf,edicel,eed,glabrescent,gree,internode,leave,lon,lower,near,node,pair,petiolule,rest,rotate-stellate,ruit,scattered,secondary,sessile,short,sparse,staminal,tem,tertiary,ud,unit,vivid,yellow,ympodial	arrangement,bark,border,branch,bud,characteristic,colour,corrugation,drying,exertion,form,glabrousnes,growth,height,history,leaf,life,midpoint,new,null,number,per,plant,prickle,ray,seed,shape,texture,thicknes,type,variation,width
128	wfo-0001027248	exception_thrown	158	0	0	158	0	0.0		.5,0,0.5-1,0.5-2.5,0.7-1.2,1-1.5,1-2,1-3,1-5,2-2.5,2-4.5,3-4,3-7,3-7-flowered,3.5-4,4-8,5-5.5,6-13,6.5-8,7-9,abaxial,abaxially,acute,adaxially,along,anther,anthesi,ape,apex,appearing,arachnoid,arachnoid-pubescen,arachnoid-pubescent,area,bark,base,beige,beneath,berry,broadened,broadly,brown,brownish,brownish-gra,calyx,closely,cm,conical,corolla,dark,deflexed,deltate,densely,denser,dia,differing,difoliate,dirty,eaf,edicel,eed,ellipsoid,elliptic,erect,exserted,felty,filament,fleshy,free,fruit,fruiting,geminate,glabrescent,glabrous,globose,grayish-green,green,impressed,lamina,later,lateral,leaf,lightly,lobe,lobed,long,lower,main,major,margin,merely,minor,minutely,mm,nearly,nflorescence,node,occasionally,older,opposite,ovary,overlappin,ovoid-reniform,pair,pale,papillo,papillose,patch,pedicel,per,petiole,pitted,planar,pore,poricidal,portion,present,pubescence,pubescent,ruit,scar,scattered,shaped,shoot,shrub,simple,size,small,somewhat,soon,spaced,sparsely,specimen,stem,stigma,strongly,style,surface,tall,tear-drop,thick,tip,top,tree,trichome,tub,tube,ud,unifoliate,unit,vein,white,wid,wide,winged,woody,ympodial,young	
129	wfo-0001027258	exception_thrown	178	0	0	178	0	0.0		.25,.5,/4,0.25-0.5,0.5-1,0.6-2,0.9-1.3,1-1.5,1-2.3,1-4,1.2-2,1.5-1.6,2-2.5,2.5-8,3-4,3-6,3.5-4,4-5,4.5-5,5-10-flowered,6-8,7-13,7-9,abaxially,abruptly,acuminate,acute,adaxially,age,along,anther,anthesi,apar,apex,apical,apiculae,attenuate,axil,ba,bark,base,beneath,berry,broadly,calyx,capitate,cm,corolla,crystal,darker,decurrent,deflexed,deltate,dense,densely,deposit,dia,differing,difoliate,dissecting,drying,eaf,edicel,eed,ellipsoid,elliptic,enlarge,entire,evenly,exserted,extending,fide,filament,flattened-reniform,fragrant,free,fruit,fruiting,geminat,glabrou,glabrous,globose,green,greenish-yellow,incrassate,internodal,lamina,large,lateral,leaf,length,lengthening,lenticel,lobe,lobed,long,lower,main,major,margin,microscope,middle,minor,minute,minutely,mm,nee,nflorescence,occasionally,often,older,onto,opposite,ovary,ovate,pair,pale,papillo,papillose,pedicel,petiole,pitted,planar,pore,poricidal,portion,projection,prominent,pubescent,red-papillose,reddish,ruit,sand,scar,scattered,shrub,simple,size,slender,slightly,slit,small,spaced,sparsely,speck,stem,stigma,straight,strongly,style,surface,sweetly,swollen,tall,tiny,tip,treelet,trichome,tub,tube,tuft,ud,uniseriate,unit,urceolate,vein,visible,way,white,widening,widest,winged,woody,x,yellowish,yellowish-tan,ympodial,young	
130	wfo-0001027260	success	176	165	111	65	54	0.631	-2,-60,0.25-1,0.5-3,0.5-6.5,0.8-2,1-,1-2,1-3,1-4,1-6,1.5-13,1.5-2,10-25,15-30,2-,2-10,2-18,2-2.5,2.5-14,2.5-3.5,3-,3-11,3-4.5,3-6,3.5-25,4-25,4-32,4-6,5-,5-40,6-20,abaxially,acuminate,acute-,adaxially,age,also,apex,basal,base,berry,beyond,blade,branched,clavate,cm,connivent,cordate,cylindrical,darker,densely,diameter,eglandular,ellipsoidal,elliptic,elliptic-ovate,entire,exserted,fading,flattened,flower,fruit,glabrate,glabrous,globose,greenish,hair,lanceolate,lavender,lobe,long,longitudinal,margin,mm,moderately,obtuse,often,ovate,pedicel,peduncle,petiole,pilose,pink,puberulent,pubescent,pubescent-pilose,purple,radiu,shrub,simple,small,sparsely,stamen,stigma,stripe,style,time,tree,triangular,truncate,tube,unbranched,usually,vein,white,wide,x,yellow,yellow-green,yellowish	-17,-7,0.5-1,0.75-1,1-7,3-10,4-5-foliat,4.5-14,5-25,5-merous,absent,acute,aggregate,alyx,apart,ape,articulated,axe,cell,chartaceous,connective,diamete,directed,distally,eaf,eed,equal,exceeding,leaving,lon,lower,membranaceous,narrowly,nearly,nflorescence,nther,orolla,pedicellar,perfec,perfect,pilo,pore,presen,puberulent-pubescen,puberulent-pubescent,rachi,remnant,ruit,shorter,slightly,spaced,stellate,stone,strongly,subcoriaceous,tal,tapered,tem,thecae,tomento,ud,unit,vary,yellow-orang,ympodial	anther,appearance,arrangement,bark,border,branch,bud,calyx,characteristic,colour,corolla,corrugation,distal,drying,exertion,filament,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,mentioned,midpoint,new,number,ovary,per,plant,prickle,primary,pseudostipule,ray,seed,shape,size,stem,surface,tall,terminal,texture,thicknes,type,variation,width
131	wfo-0001027265	success	159	144	94	65	50	0.591	.2,.3,0.1–2,0.2-0.4,0.5-1,1-2.5,1.2-2,1.2–1.4,1.5-2.5,1.5–1.8,1.5–4,2,2-3,2/3,20-30,2–2.5,2–3,3-lobed,30–50,4.5–8,4–6,4–7-branched,abaxially,acute,adaxially,anther,apex,apparently,axe,base,berry,calyx,ciliate,cm,cylindrical,diameter,entire,erect,extra-axillary,filament,flattened-reniform,flower,fruit,fruiting,glabrous,globose,hair,herb,leaf-opposed,light,lobe,long,long-attenuate,low,lower,margin,minutely,mm,near,nearly,node,numerous,oblong,obtuse,orange,ovate-lanceolate,pedicel,peduncle,petiole,pitted,puberulent,pubescent,purple,rarely,recurved,red,ripe,rooting,seed,simple,slightly,sometimes,sparsely,stigma,style,surface,tall,triangular,tube,weak,white,winged,x,yellow	-2.5,.5,0.5,0.5–0.6,1-1.3,1-3,1.2-1.3,1.5–2,2-,2-4,3-,4-5,5-merou,58409,accrescent,adaxiall,alyx,apart,articulated,ba,blade,broad,capitat,chartaceous,connivent,covering,croat,dehiscent,eaf,eed,foliate,frui,geminat,granule,hermaphroditic,juic,larger,lon,longitudinall,mesocarp,nflorescence,orolla,paired,partially,pore,present,prominent,rachi,rotate-stellate,ruit,scarcely,sclerotic,somewhat,spaced,subcoriaceous,tamen,tem,time,tip,unit,usually,vary,white-puberulent,wide,ympodial	1.5-1.8,appearance,arrangement,bark,border,branch,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,mentioned,midpoint,new,number,ovary,per,plant,prickle,primary,pseudostipule,ray,shape,size,stem,terminal,texture,thicknes,type,variation,vein,width
132	wfo-0001027265	success	156	145	93	63	52	0.596	.2,.3,.5,0.1–2,0.2-0.4,0.5-1,0.5–0.6,1-2.5,1.2-2,1.2–1.4,1.5-2.5,1.5–1.8,1.5–4,2,2-3,2/3,20-30,2–2.5,2–3,3-lobed,30–50,4.5–8,4–6,4–7-branched,abaxially,acute,adaxially,anther,apex,apparently,axe,base,calyx,ciliate,cm,cylindrical,diameter,entire,erect,extra-axillary,filament,flattened-reniform,flower,fruit,fruiting,glabrous,globose,hair,herb,leaf-opposed,light,lobe,long,long-attenuate,low,lower,margin,minutely,mm,near,nearly,node,numerous,oblong,obtuse,orange,ovate-lanceolate,pedicel,peduncle,petiole,pitted,puberulent,pubescent,rarely,recurved,red,ripe,rooting,seed,simple,slightly,sometimes,sparsely,stigma,style,surface,tall,triangular,tube,weak,winged,x,yellow	-2.5,0.5,1-1.3,1-3,1.2-1.3,1.5–2,2-,2-4,3-,4-5,5-merou,58409,accrescent,adaxiall,alyx,apart,articulated,ba,blade,broad,capitat,chartaceous,connivent,covering,croat,dehiscent,eaf,eed,foliate,frui,geminat,granule,hermaphroditic,juic,larger,lon,longitudinall,mesocarp,nflorescence,orolla,paired,partially,pore,prominent,purple,rachi,rotate-stellate,ruit,scarcely,sclerotic,somewhat,spaced,subcoriaceous,tamen,tem,time,tip,unit,vary,white,white-puberulent,wide,ympodial	1.2-1.4,1.5-1.8,4-6,appearance,arrangement,bark,border,branch,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,lateral,leaf,leaflet,length,life,lobing,mentioned,midpoint,new,number,ovary,per,plant,prickle,primary,pseudostipule,ray,shape,size,stem,terminal,texture,thicknes,type,variation,vein,width
133	wfo-0001027284	success	172	167	116	56	51	0.674	.3,0.1–0.5,0.2–,0.7–0.9,0.7–1,1.2–1.5,1.5–2,1.5–2.5,1.5–8,1.8–2,1–1.5,2.5–3,2.5–3.5,2–2.2,3.5–14,3–4,4,4–12,4–6,5–7,5–8,9–18,acuminate,acute,adaxially,anther,anthesi,apex,axillary,base,berry,branch,branched,brownish,calyx,climbing,cm,cordate,cylindrical,deflected,deltoid,densely,diameter,elliptic,entire,extra-axillary,filament,flattened,flattened-reniform,fleshy,flower,fruit,fruiting,glabrous,globose,green,herbaceous,inflorescence,leafy,lobe,long,margin,maturity,minutely,mm,nearly,oblique,one,orangish,ovate,ovoid,pair,pale,pedicel,peduncle,petiole,pink,pinnate,planar,pointed,pubescent,rarely,reticulate-rugulose,rounded,sand-punctate,scandent,secondary,shortly,shrub,side,simple,size,slightly,sometimes,somewhat,soon,sparsely,spreading,stem-terminal,stigma,style,surface,tan,thickly,tip,tree,truncate,tube,unbranched,understory,vein,vine,weakly,white,woody,x	0.1–2,1.5–5.5,1–2,1–3,2–16,5-merous,abaxially,accrescent,alyx,axe,blade,c.,capitat,ciliat,conspicuous,contiguousl,distally,eaf,eed,enlarged,fine,glabrescen,glabrou,gradually,immature,lower,m.,midvein,near,nflorescence,nternode,orolla,pendulou,perfec,plurifoliate,prominent,pubescence,rachi,reduced,ruit,sand-punctat,scar,seen,spaced,stellate,tamen,tem,thickened,time,toward,unifoliat,unit,vary,venation,wide,ympodial	1.8-2,2-2.2,3-4,appearance,arrangement,bark,border,bud,capitate,characteristic,colour,corolla,corrugation,distal,drying,exertion,form,giving,glabrescent,glabrousnes,growth,height,history,interjected,lateral,leaf,leaflet,length,life,lobing,mentioned,midpoint,new,number,ovary,pendulous,per,plant,prickle,primary,pseudostipule,ray,seed,shape,stem,terminal,texture,thicknes,type,variation,width
134	wfo-0001027302	success	188	188	144	44	44	0.766	.5,0.4-5,0.5,0.5-1,0.8-1,1,1-1.5,1-2,1-3,1.2-1.6,1.5-2,10,2-3,2-6,2.2,2.7-7.5,3.5-5,3/4,6-12,7,7/8,abaxially,acuminate,acute,adaxial,age,along,anther,anthesi,apex,apical,bark,basal,base,becoming,berry,blade,branching,bright,brownish-yellow,calyx,capitate,clavate,cm,cordate,corolla,crispate,cultivation,decurrent,deflexed,dendritic,densely,denser,diameter,elliptic,entire,especially,exserted,filament,fine,flattened,free,fruiting,glabrous,globose,growth,inserted,later,lateral,lax,leaf,length,lenticular,less,like,lobe,lobed,long,main,margin,minutely,mm,monochasial,narrowly,nodding,occasionally,older,ovary,ovate,pair,pale,pedicle,per,pericarp,petiole,pitted,planar,plant,plurifoliate,pore,poridical,portion,prominent,puberulent,pubescent,red,reddish-brown,reflexed,scar,scrambling,secondary,shrub,simple,sleeve,slit-like,small,somewhat,sparsely,stem,stigma,strongly,style,surface,tall,tapering,terminal,thin,tiny,tip,tree,trichome,truncate,tube,undulate,unit,usually,vein,violet,way,wide,winged,woody,x,young	0.6-1,1-1.3,1.2-2.5,10-20,2,5-7,abaxial,adaxially,appearing,ba,broader,conical,deltoid,dichasia,discussion,eaf,edicel,eed,ew,flat-topped,flower,growing,juvenile,larger,lon,long-triangular,lower,m.,nflorescence,otherwise,overtopping,papillo,pyramidal,ruit,scattered,see,shade,shin,shoot,stamen,time,tub,ud,ympodial	appearance,arrangement,border,branch,bud,characteristic,colour,corrugation,dichasial,distal,drying,exertion,form,fruit,giving,glabrousnes,height,history,inflorescence,interjected,leaflet,life,lobing,midpoint,new,null,number,papillose,pedicel,peduncle,prickle,primary,pseudostipule,ray,seed,shape,shiny,size,sympodial,texture,thicknes,type,variation,width
135	wfo-0001027310	success	215	245	207	8	38	0.963	-2.2,-20,.8,/3,0,0-20,0-5,0.05,0.05-0.15,0.1,0.1-0.2,0.15-0.3,0.6-1,0.7-2,0.9-0.17,1-1.2,1-1.7,1-6,1.1-1.5,1.5-2.2,1.5-5,1/10-1/6,1/3-1/2,1/3-3/4,11-16,2-10,2-3.1,2-4,2-5,2.2-2.5,2.8-3,2/3,20-60,22-30,3-15,4-10,4-9,4.5-5.5,4.5-7,5-10,5-20,5-7,5-merous,6-8,7-10,8-10,9-13,abaxial,abaxially,acut,acute,adaxial,alyx,andromonoecious,anther,apar,apart,apex,apically,apparently,articulated,bark,base,berry,blade,branched,branching,broadly,calyx,chartaceous,cm,connivent,cuneate,curved,dark,deltate,densely,diameter,discolorous,distal,drying,elongating,entire,equal,erect,evenly,faint,filament,flattened,flattened-reniform,flower,foliaceous,free,fruit,fruiting,fused,gently,glabrescent,glabrou,glabrous,glaucous,gray,green,green-brown,hair,hermaphrodite,heterostylous,inflated,infructescence,lanceolate,lateral,leaf,length,less,lobe,lobed,long,long-styled,longer,lower,lowermost,margin,mature,maturity,mauve,midpoint,minutely,mm,moderately,older,one,open,orange-brown,pair,pale,pedicel,peduncle,pendulous,per,pericarp,petiole,pitted,plant,plurifoliat,poricidal,porrect,porrect-lepidote,portion,prickle,prickly,primary,pubescent,purple,ray,red,reddi,reflexed,rounded,scar,secondary,sessile,shallowly,short-styled,shorter,shrub,simple,smooth,sometimes,spaced,sparse,sparsely,spherical,spreading,stalk,stalked,staminat,stellate,stellate-pubescent,stem,stout,straight,strongly,style,surface,tapering,terete,terminal,tertiary,time,tip,toward,tree,trichome,truncate,tube,unarme,unarmed,unit,vary,vein,venation,visible,way,wide,woody,yellow,young	eaf,eed,nflorescence,orolla,oung,ruit,tamen,ympodial	appearance,arrangement,border,branch,bud,characteristic,colour,corolla,corrugation,exertion,form,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,life,lobing,new,null,number,ovary,pitte,pseudostipule,seed,shape,size,stamen,stigma,sympodial,texture,thicknes,type,variation,width
136	wfo-0001027317	exception_thrown	144	0	0	144	0	0.0		.25,.5,0.1-0.2,0.3-1,0.4-1.5,0.5-1,0.5-3,0.8-3.5,1,1-1.5,1-2,1-5,1.4-1.6,1.5-2,2-3-flowered,2-9,3-3.5,4.5-5,7-9,?,abaxial,acuminate,acute,adaxially,along,anther,anthesi,apex,apical,apically,arch,ba,bark,base,beneath,berry,bilobed,broadly,calyx,closely,cm,conical,corolla,cucullate,deciduous,deflexed,deltoid,densely,dia,differing,difoliate,drying,eaf,edicel,eed,ellipsoid,elliptic,elongated,erect,expanded,filament,filiform,free,fruit,fruiting,geminat,glabrous,globose,golden,green,greyish-whit,immature,inflorescenc,joined,known,lateral,leaf,like,lobe,lobed,lon,long,long-exserted,lower,main,major,margin,mature,minor,minute,minutely,mm,nearly,nflorescence,offset,older,opposite,ovary,overlappin,pair,pale,papillo,papillose,pedicel,petiole,pointed,pore,poricidal,portion,projection,prominent,pubescent,reflexed,rest,ruit,scar,series,shaped,shrub,simple,size,slightly,soon,spaced,sparsely,stem,stigma,strongly,style,surface,tall,tear-drop,tip,trichome,tub,tube,ud,uniseriate,vein,white,woody,x,ympodia,young	
137	wfo-0001027323	success	175	176	132	43	44	0.754	/3,0.5-1,1-1.5,1-2,1.2-1.5,10-15,14-21,2-3,2-6,2.5-3,20-45,3-5,5-20-flowered,5-7,6-11,7-9,acute,along,anther,apex,apparent,appearing,area,asymmetric,attenuate,bark,base,berry,broadened,bud,calyx,campanulate,character,closed,cm,corolla,decurrent,densely,dia,difoliate,dried,elliptic,elongate,exserted,filament,fleshy,flopping,flower,fruit,fruiting,furcate,glabrate,glabrous,globose,grey,growing,held,higher,hooded,immature,lateral,leaf,like,live,lobe,lobed,long,long-triangular-deltoid,main,major,margin,matte,mature,measured,middle,minor,minutely,mm,occasionally,older,one,onto,opposite,ovary,ovoid,ovoid-reniform,pair,papillae,papillose,partially,pedicel,persistent,petiole,pinkish-grey,pitted,plant,pore,poricidal,prominent,proximal,red-papillose,reddish-grey,rest,seen,shaped,size,slightly,small,soon,specimen,stem,stigma,style,surface,tan,tear-drop,tiny,tip,treelet,trunk,tube,two,unit,upper,vein,visible,way,white,widest,winged,x,young	.75,adaxial,anthesi,arising,ba,closely,cork,deflexed,differing,dry,eaf,edicel,eed,entire,erect,erose,five-pointed,free,geminat,hood,interpetalar,lon,lower,nflorescence,overlapping,papillo,planar,portion,rather,ridge,ruit,scar,secondary,sinus,smoot,spaced,straight,tall,thickened,thin,ud,woody,ympodial	appearance,arrangement,border,branch,characteristic,colour,corrugation,diameter,distal,drying,exertion,form,geminate,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,length,life,lobing,mentioned,midpoint,new,number,peduncle,per,prickle,primary,pseudostipule,ray,seed,shape,smooth,sympodial,terminal,texture,thicknes,type,variation,width
138	wfo-0001027340	success	189	173	130	59	43	0.688	0.5-0.9,1-10,1-2,1.5-2.7,10-16,16-22,2-3,2-3.5,2-4,2.5-4.5,2.7-4.5,3.5-5,3.5-9,4-6,4-7.5,5-11,5-6,6-8.5,7-18,7-8,8-14,8-9.5,abaxially,abruptly,absent,acumen,acuminate,adaxially,anther,apart,apex,apparently,articulated,articulation,auriculate,axe,axillary,base,berry,blade,brownish,bud,cell,ciliate,cm,condition,connivent,cordate,corolla,covering,dark,developing,diameter,distal,distinct,drying,elliptic,especially,filament,flower,forked,fresh,fruit,generally,globose,green,greenish,hair,half,herb,high,indistinct,interjected,lanceolate,lateral,leaflet,like,lilac-purple,lobe,long,make,margin,minute,mm,mucilaginous,narrow,narrowed,odd-pinnate,ovate,ovoid,papillose,pedicel,peduncle,perfect,petiole,petiolulate,plant,pointed,pubescent,purple,ripe,rounded,seed,semi-rosette,sessile,short,shortly,size,slightly,spaced,sparsely,splotched,stem,stigma,style,subtending,terminal,testal,thick,tinged,tip,truncate,tube,usually,wall,wet,whitish,wing,x,young	1-3,3-4,5-merou,ag,along,alyx,capitat,chartaceous,decreasing,digestion,dorsally,eaf,edge,eed,enzyme,exceeding,flat,folded,geminat,glabrou,glabrous,green-white,hair-like,hal,homostylous,honeycomb-shaped,lengthening,living,lower,membranous,midrib,minutely,nflorescence,orolla,pair,plurifoliate,pore,poricidal,puberulent,purpl,removed,rotate,ruit,semi-erec,seudostipule,slit,specimen,stamen,ste,straight,tall,tamen,tem,throughout,tri-,unit,vary,yellow,ympodial	'hair-like,appearance,arrangement,bark,border,branch,calyx,capitate,characteristic,colour,corrugation,exertion,form,fruiting,giving,glabrousnes,growth,height,history,inflorescence,leaf,length,life,lobing,mentioned,midpoint,new,number,ovary,per,prickle,primary,pseudostipule,ray,semi-erect,shape,surface,texture,thicknes,type,variation,vein,width
139	wfo-0001027354	success	166	174	135	31	39	0.813	0,0.5,0.5-2,0.7-1.3,1,1-1.2,1-1.5,1-7,1.5-1.8,1.7-5,10,10-20,2.5-3.5,3-4,3.4-4,3/4,4-10,5-7,6.5-13,8-12,abaxial,absent,acute,adaxial,age,along,anther,anthesi,apex,apical,appearing,bark,basal,base,becoming,berry,bi-lobed,branch,branching,calyx,cm,conical,corolla,covered,dark,deltoid,dendritic,densely,denser,diameter,drying,elliptic,entire,erect,exserted,filament,flattened,flower,fork,fruit,fruiting,glabrate,glabrous,globose,golden,growth,later,lateral,leaf,length,lenticular,less,like,lobe,long,loose,loosely,minutely,mm,monochasial,narrowly,near,nodding,occasionally,older,ovary,pair,pedicel,per,pericarp,petiole,pitted,planar,plurifoliate,pore,poricidal,pubescent,purplish-black,pyramidal,raised,reddish-brown,scar,secondary,shrub,slightly,slit-like,small,somewhat,sparsely,stem,stigma,strongly,style,surface,tall,tapering,terminal,thin,time,tip,tree,tree-like,trichome,tube,type,unit,vein,violet,way,white,wide,winged,woody,x,young	.5,1.5-2,abaxially,ba,belo,blade,dichasia,eaf,edicel,eed,ew,free,inserted,lobed,lower,m.,mostly,nflorescence,papillo,portion,pubescen,ruit,side,simple,sleeve,stamen,thecalyx,tiny,tub,ud,ympodial	3,appearance,arrangement,border,bud,characteristic,colour,corrugation,dichasial,distal,exertion,form,giving,glabrousnes,history,inflorescence,interjected,leaflet,life,lobing,margin,mentioned,midpoint,new,number,papillose,peduncle,prickle,primary,pseudostipule,ray,seed,shape,size,sympodial,texture,thicknes,variation,width
140	wfo-0001027359	success	224	193	152	72	41	0.679	-2,-20,.1,.5,0,0-3,0-9,0.1-0.2,0.1-1.5,0.3-1.2,0.5-2,0.6-0.8,1-1.2,1-2,1-3,1-5,1.2-1.5,1.2-2,1.5-2.5,1.8-3.2,1/5-1/4,2-3,2-4,2.5-3.5,2.5-5.5,3-10,4-,4-5,5-6.5,5-merous,6-8,acute,anther,apart,apex,apparently,articulated,bark,base,berry,blade,branched,calyx,cell,chartaceous,cm,concolorous,cuneate,curved,dark,densely,diameter,difoliate,distinctive,drying,dull,elongate,entire,equal,erect,eye,filament,flattened-reniform,flower,fruit,fruiting,glabrescent,glabrous,gray,lateral,leaf,length,like,lobe,lobed,long,longer,margin,membranous,midpoint,minutely,mm,moderately,naked,obtuse,occasional,often,one,open,orange-brown,outline,ovate,ovoid,pair,pedicel,peduncle,per,petiole,pit,poricidal,porrect,prickle,prickly,primary,purple,rachi,raised,rarely,ray,reticulate,scandent,scar,shallowly,shorter,shrub,slender,small,smooth,sometimes,spaced,sparsely,spherical,spreading,stalk,stalked,stellate,stellate-pubescent,stem,stump,style,surface,tapering,terete,terminal,tertiary,time,tinge,tip,trichome,tube,unarmed,undulate,unit,usually,variously,vein,venation,visible,white,wide,yellow,young	-0.25,-3,-4,-7,-9,.2,/3,/4,0-2,0-5,0.1,0.3-0.5,0.5,0.5-1,0.6-1,1-4,1.5-2,2-10,5-,7-8,abaxially,acut,alyx,apar,apically,ba,bright,brow,coroll,cream,deltate,eaf,eed,elongating,filiform,flattened,free,geminat,green,herbaceous,infructescence,less,lower,marking,mature,maturity,narrow-deltate,narrow-ovate,near,nflorescence,older,orolla,oung,pale,perfec,pericarp,portion,red,reflexed,ruit,sessile,simple,slightly,tamen,ud,unarme,vary,way,weakly,woody,yellow-brown,ympodial	appearance,arrangement,border,branch,brown,bud,characteristic,colour,corolla,corrugation,distal,exertion,form,geminate,giving,glabrousnes,growth,height,history,inflorescence,interjected,leaflet,life,lobing,new,number,ovary,perfect,plant,pseudostipule,seed,shape,size,stamen,stigma,sympodial,texture,thicknes,type,variation,width
