	coreid	status	nwords_original	nwords_result	nwords_recovered	nwords_omitted	nwords_created	prop_recovered	common_words	original_only	result_only
159	wfo-0001026946	success	205	104	79	126	25	0.385	0.5-2,1-2,1-4,1.5-2,1.6-3.7,10-39,12-23,2-15,2.5-10.5,3.5-10,5-7,6-24,8-15,abaxially,acute,adaxially,anther,attenuate,axillary,brownish,bud,chartaceous,clavate,cm,condition,corolla,creamy,deeply,densely,diameter,drying,elliptic,fresh,fruit,glabrous,globose,green,greenish,hair,herb,lanceolate,like,lobe,long,membranous,minutely,mm,mottled,odd-pinnate,ovate,ovoid,pedicel,peduncle,pentagonal,petiole,plant,puberulent,pubescent,pure,purple,ripe,seed,short,short-pubescent,size,slightly,stellate,stem,stigma,streak,style,subtending,terminal,tube,white,whitish,x,yellow,yellow-white	0-20,0-5,0.9-3.5,0.9-4.3,1,1-10,2,2-5,2.7-9,3-20,3-5,3-6,4-7,4.1-9.4,5-merou,8-25,acumen,acuminate,ag,along,alyx,apart,apex,apparently,articulation,axe,base,berry,blade,borne,broadly,capitat,cell,ciliate,connivent,covering,digestion,distal,dorsally,dot,eaf,edge,eed,end,enzyme,erec,especially,exceeding,except,extremely,filament,flat,flower,folded,forked,geminat,generally,glabrou,greatly,green-white,hair-like,half,homostylous,honeycomb-shaped,interjected,lateral,leaflet,lengthening,living,lower,make,margin,midrib,mucilaginous,narrowly,nflorescence,oblique,often,orbicular,orolla,pair,perfect,petiolulate,petiolule,plurifoliate,pore,poricidal,proximal,pubescen,reduced,removed,rounded,ruit,scattered,sessile,seudostipule,singly,slit,spaced,specimen,stamen,ste,stolo,straight,subequal,tall,tamen,tem,testal,thick,thir,throughout,tip,tri-,truncate,tuber,typically,unit,unwinged,usually,variable,vary,wall,wet,wing,ympodial	adhesion,arrangement,calyx,capitate,colour,form,growth,height,hermaphroditic,history,inflorescence,leaf,length,life,na,ovary,perennial,position,pubescence,reproduction,rugulose,shape,staman,surface,texture
160	wfo-0001026962	success	205	127	95	110	32	0.463	.05,0.3-0.7,0.5-1,1,1-1.2,1-1.5,1-3,1-6,1.5-17,1.5-2,1.5-5,10-12,15-22,2-2.5,2-6,2/3-3/4,3-3.5,4-5,6-7,abaxially,acute,adaxially,anther,apex,articulated,base,blade,broadly,calyx,chartaceous,closely,cm,connivent,corolla,deltate,densely,diameter,difoliate,dry,elliptic,entire,evenly,flattened-reniform,flower,fruit,glabrous,globose,green,inflorescence,internodal,leaf,lobe,lobed,margin,material,mm,narrowly,obconic,oblong,occasionally,often,opposite,overlapping,packed,pale,pedicel,peduncle,petiole,pubescent,purplish,rounded,sagittate,shrub,size,slightly,small,sometimes,somewhat,stellate,stem,stigma,style,surface,tinged,tip,tree,triangular,tube,unifoliate,way,white,woody,x,yellow,yellowish	.5,0,0.5,0.5-0.8,0.5-1.5,0.8-1,1-2,1-4.5,1.5-3,10-20,2-5,3-6,9-12,9-17,abrupt,abruptly,accrescent,ag,alyx,anthesi,apparently,appearing,arising,axe,bark,basebud,becoming,beneath,brittle,bud,capitat,cell,composed,constricted,cucullat,cylindrical,darker,deflexed,denser,differing,dimorphic,eaf,eed,elongate,except,exerted,filament,free,fruiting,geminat,glabrate,glabrou,ilament,incrassate,later,lateral,like,long,longitudinal,main,major,minor,minutely,nflorescence,obovoid,older,one,opening,orolla,oung,outline,ovate-lanceolate,pair,papillose,paten,pendent,perfect,pitted,pore,portion,prominent,pubescen,rachi,raised,reflexed,remaining,rest,rounder,ruit,shaped,simple,slender,slit,soon,straight,tal,tapering,tear-drop,tooth,trichome,trunk,unarmed,unbranched,uniseriate,unit,vary,vein,whit,ympodial,young	adhesion,arrangement,capitate,climate,colour,form,geminate,glandular,growth,hair,height,history,length,life,midpoint,na,number,ovary,perennial,plant,position,presence,pubescence,ray,reproduction,rugulose,seed,shape,staman,stipe,texture,ye
161	wfo-0001026963	success	151	98	68	83	30	0.45	0.2-0.6,0.8-3,1-1.5,1.2-1.5,1.5-4.5,1.5-6,2-2.5,2-4.5,3-5,6-7,abaxially,abruptly,acute,anther,apex,apical,base,c.,calyx,capitate,cm,conical,coriaceous,corolla,cup-shaped,diameter,elliptic,elongate,flower,glabrous,growth,herb,heterostylous,inflorescence,internodal,lobe,lobed,long-styled,long-triangular,margin,membranous,midpoint,minute,mm,ovary,ovate,pedicel,peduncle,petiole,pubescent,ray,shallowly,simple,sparsely,stellate,stem,stigma,style,subshrub,surface,tapering,tooth,truncate,tube,way,white,x,yellowish	-5,.4,.5,0.5,0.5-0.6,1-2,1.1-1.4,3-5-rayed,4,4-5,5-6,<,absent,acicular,anthesi,armed,articulated,bark,brow,closely,clustered,creeping,curved,dark,deep,densely,eaf,eed,ellipsoid,elongating,filament,free,included,inflorescenc,know,known,like,long,lower,markedly,mature,minutely,new,nflorescence,nodding,node,oblique,older,outline,pair,papillo,per,plurifoliat,pore,poricidal,porrect,portion,prickle,prickly,primary,prominent,reddish,reflexed,rooting,rootstock,ruit,scar,scattered,sessile,short-styled,side,slit,small,sometimes,spaced,tip,trichome,ud,unarmed,unit,vein,woody,ympodial	adhesion,arrangement,blade,climate,colour,form,fruit,glandular,hair,height,history,leaf,length,life,na,number,perennial,plant,position,presence,present,pubescence,reproduction,rugulose,seed,shape,size,staman,stipe,texture
162	wfo-0001026964	success	128	104	67	61	37	0.523	.2,.5,0,0.5,0.5-1,10,10-30,2-2.5,3-5,7-8,acuminate,acute,along,anther,apex,attenuate,axillary,base,calyx,cm,conical,conspicuously,corolla,diameter,elliptic,filiform,glabrous,green,greenish,herb,horizontal,lenticellate,lightly,lobe,lobed,long,margin,minutely,mm,nearly,obovate,ovary,papillate,pedicel,petiole,pinnate,poricidal,pubescent,purple,rugose,shape,simple,size,slender,smooth,somewhat,sparsely,stigma,style,surface,tip,trichome,tube,uniseriate,winged,x,yellow	1-1.2,1-2.5,2-4,3.5-7,4.5-8.5,?,anthesi,basal,beak,bearing,berry,capitat,differentiated,distinct,eaf,edicel,equal,erec,exserted,filament,fleshy,flower,free,fruiting,glabrou,globose,immature,known,lateral,leaflet,line,long-attenuate,lower,nflorescence,noddin,often,one,onto,open,ot,pair,petiolule,portion,primary,purpli,rachi,reflexed,ruit,scar,side,small,tal,tem,terminal,time,tub,ud,unifoliat,unit,vein,ympodial	adhesion,arrangement,blade,capitate,climate,colour,form,fruit,glandular,growth,hair,height,history,inflorescence,leaf,length,life,midpoint,na,nodding,number,peduncle,perennial,plant,position,presence,pubescence,purplish,ray,reproduction,rugulose,seed,staman,stellate,stem,stipe,texture
163	wfo-0001026965	invalid_json_followup	157	120	76	81	44	0.484	-2.5,.6,0.5-,0.6-2,0.7-1,0.7-1.5,0.8-1.25,1.1-1.65,1.3-2,1.5-2,1.5-4,1.7-2,1.9-2.4,2.5-4,2/3,abundant,acute,anther,antrorse,apex,basal,base,broadly,calyx,campanulate,capitate,cm,cuneate-attenuate,diameter,ellipsoidal,elliptic,elliptical,flexuose,glabrous,glandular,globose,herb,herbaceous,lobe,longitudinally,margin,mm,narrowly,non-glandular,obovate,opposite,ovate,pale,papillae,petiole,pinnatifid,pinnatipartite,procumbent,prostrate,pubescent,ridged,rounded,seed,short,simple,stem,stigma,striate,style,subglobose,surface,trans-ovoidal,trichome,tube,unequal,uniseriate,violet,white,winged,x,yellow	.3,.5,0.2,0.4,0.5-1.5,0.6-1.1,0.7-1.1,25,3-,3-4,3.5-6.2,3.5-9,5-15,6.4-12,8-17,abaxially,accrescent,adaxially,ag,appressed,articulated,berry,c.,coat,coiled,connectival,covering,cylindrical,difoliat,dorsal,eaf,eed,eglandular,embryo,evident,exserted,filament,fruiting,hig,latitudinally,long,longer,longitudinal,lower,mixed,multi-seeded,noticeable,opening,orolla,outer,ovat,pair,papery-scarious,papillose,partially,pore,poricidal,portion,prolongation,ree,reticulate,ruit,segment,similar,slightly,slit,small,smooth,straight,strongly,styl,tem,time,tip,tuberculate,unifoliate,unit,vary,venation,wider,ympodial	'',3-15,[,``,adhesion,arrangement,blade,characteristic,climate,colour,corolla,form,fruit,growth,hair,height,history,inflorescence,leaf,length,life,midpoint,na,number,ovary,pedicel,peduncle,perennial,plant,position,presence,pubescence,ray,reproduction,rugulose,shape,size,staman,stellate,stipe,texture,value,{,}
164	wfo-0001026981	success	252	114	85	167	29	0.337	-0.8,-35,0.05-0.1,0.3-0.5,0.4-0.5,0.5,0.5-30,0.6-1.4,0.6-2,0.8-1.2,1-3.3,1.5-2.0,1.5-8.5,1.8-2.8,3.5-14,4,6-10,7.5,<,abaxially,adaxially,anther,apex,asymmetric,base,brown,calyx,capitate,cm,conical,cordate,corolla,densely,diameter,entire,fruit,glabrescent,glandular,globose,green,herb,imparipinnate,interrupted,irregularly,leaf,linear,lobe,lobed,long,margin,maturity,minutely,mm,multicellular,obovate,orange,orbicular,ovary,ovate,pale,pedicel,peduncle,pentagonal,perennial,petiole,plant,present,pubescence,pubescent,rounded,sparsely,stem,stigma,style,surface,thick,trichome,tube,uni-,uniseriate,variously,velvety,villous,wide,yellow	-0.4,-14,-2,-2.5,-4,-8,.2,.2-0.2,0-5,0.1-0.2,0.1-0.3,0.15-0.2,0.2,0.2-0.4,0.2-2,0.25-0.4,0.3.6,0.4-0.7,0.4-2,0.45-1.3,0.5-0.3,0.7-0.8,0.8-6,0.9-1.4,0.9-1.5,1,1-2,1-2-cellular,1-3,1-3-celled,1-4,1.5-5,1/3,11,196.,2-3,2-3-branched,2-locular,3-foliate,4-8,4-celled,absen,absent,abundant,academy,accrescent,acute,adpressed,along,amongst,angled,anthesi,apical,appearance,appendage,appressed,articulated,articulation,axi,basiscopically,bay,beak,becoming,bract,bracteole-like,cell,citrus-like,coastal,column,composed,cone,d,dark,deltate,distal,eaf,ebracteate,edicel,eed,erect,exserted,filament,flower,fruiting,giving,gree,hair-like,half,halfway,head,included,initially,interjected,internode,jointles,larger,later,lateral,leaflet,less,like,lime,lon,lower,mainly,mixed,much,narrowly,nflorescence,occasionally,outgrowth,pair,patent,per,petiolule,population,primary,procumbent,pronounced,proximal,pseudostipule,rachi,reflexed,rick,robust,ruit,scen,secondary,see,sessile,several,shaggy,shaped,short,shorter,silky,simple,slender,smaller,sometimes,sparser,specimen,spreadin,staminal,sterile,straight,strong,tangled,tem,terminal,tertiary,testa,tightly,transparent,tub,type,unicellular,unit,upto,usually,viny,wall,winged,without,ympodial,‘,’	0.3-0.6,adhesion,arrangement,blade,climate,colour,form,growth,hair,height,history,inflorescence,length,life,midpoint,na,number,position,presence,ray,reproduction,rugulose,seed,shape,size,staman,stellate,stipe,texture
165	wfo-0001026987	success	214	121	95	119	26	0.444	0-1,0.2-0.4,0.2-0.5,0.4-0.7,0.4-1,0.5-0.7,0.5-1,0.5-2,0.7-0.8,0.7-1.5,1-2,1-3,1-4,1.1-6,1.5-2,2.5-11,3.5-3.8,3.5-5,4-6,5-10,5.5-7,7-10,absent,acute,adaxially,anther,apex,base,bent,blade,calyx,chartaceous,cm,connivent,cordate,cuneate,deltate,densely,diameter,entire,extra-axillary,fruit,glabrous,glandular,glandular-hairy,globose,grey,hair,hastate,inflorescence,lanceolate,lateral,leaf,length,lilac,lobe,lobed,long,loosely,margin,midpoint,mm,obtuse,often,ovate,pale,pedicel,peduncle,perennial,petiole,present,purple,ray,red,rhizomatous,shallowly,shrub,simple,sparsely,stellate,stellate-pubescent,stigma,style,summit,thick,thin,throughout,time,toward,triangular,tube,twisted,white,x,yellow	%,0-0.1,0-0.2,0-10,0-4,0.05-0.1,0.2-1,0.25-0.4,0.4-0.5,0.5-2.5,0.7-1,1-11,1.1-2.6,1.4-3,15-35,2-5,2-7,2.5-6.5,4-7,4.5-6,5-8,5-merou,6-20,8-10,8-11.5,8-12,8-13,abaxially,absen,abundant,accrescent,across,adaxiall,adult,alyx,apart,articulated,ascending,axe,ba,basal,berry,branch,branche,broad-based,capitat,curved,cylindrical,decimetre,deflexed,directed,distall,distributed,dm,eaf,eed,eglandular,erect,filament,finger,flower,fruiting,gland-tipped,green,half,homostylous,interpetalar,juicy,juvenile,lacking,lamina,less,longer,lower,mature,mesocarp,mid-point,minute,narrowly,nflorescence,oblique,orolla,pair,part,per,perfect,pore,porrect,prickle,rachi,ruit,scarcely,sessile,shallowly-lobed,short,slightly,spaced,sparse,stalk,stellae,straight,succulen,surface,tal,tamen,tem,thickened,tissue,unarme,unarmed,unbranched,unit,unknow,upper,upward,vary,wide,yellowish,ympodial	adhesion,arrangement,capitate,climate,colour,corolla,form,growth,height,history,life,na,number,ovary,plant,position,presence,pubescence,reproduction,seed,shape,size,staman,stem,stipe,texture
166	wfo-0001026992	success	243	128	98	145	30	0.403	0.2-0.5,0.25-0.45,0.5-1.2,0.8-3.4,1-4,1.2-1.4,1.2-1.7,1.3-2.6,1.3-4.3,1.4-1.9,1.7-1.9,1.7-2.4,1.7-4.3,12-33,2-10,2.8-4.7,3-4,5-15,5.3-12.1,6-10,8,8-14,abaxial,abaxially,abruptly,acuminate,acute,adaxially,anther,apex,attenuate,base,blade,blunt-tipped,broadly,brown,calyx,chartaceous,cm,corolla,dark,deltoid,diameter,drying,elliptic,entire,flower,fruit,globose,granular-tomentose,greenish,hair,homostylous,inserted,lance-ovate,lanceolate,leaf,length,lobe,margin,mm,moderately,orange-tan,ovate,pedicel,peduncle,petiole,plant,pubescence,pubescent,reniform,reticulate-punctate,ripe,scabridulous-,short,shrub,simple,size,small,sometimes,stellate,stem,stigma,style,subcampanulate,surface,tan,terminal,tomentose,tree,tube,velutinous,violet,white,whitish,x,yellow,yellowish	-2.5,/7,0.6-1.5,00-170,1.4-1.6,1.5-3.4,1/2,10-12,2-5.6,2.3-3.3,2.6-4.6,2.8-4.6,3.3-5.5,3.3-5.6,4-8,5-merou,8-11,accrescent,adaxiall,ag,along,alyx,angled,anthesi,apart,apparently,appressed,approximately,around,articulated,axe,axillary,ba,bark,berry,branch,branched,capitat,completely,coriaceous,covering,crown,cylindrical,densely,directed,distally,eaf,echinoi,echinoid,edge,eed,enveloping,equal,evident,exserted,farinose,filament,flat-topped,fleshy,forming,free,fruiting,geminate,glabrescen,glabrous,grooved,high,immature,lacking,lateral,lengthening,less,line,lobed,long,long-stalked,longitudinal,longitudinally,lower,m.,main,many,mature,maturity,midrib,minute,mostly,multangulate,nearly,nflorescence,oblong,obtuse,occasional,occasionally,often,older,orolla,ovate-lanceolate,overlapping,perfect,plurifoliate,pore,poricidal,porrect-stellate,rachi,rare,rather,ruit,runk,semi-ovate,sessile,short-,short-stalked,shorter,side,slit,somewhat,spaced,sparingly,split,spreading,stalked,stamen,stout-stalked,subglobose,suture,tamen,terete,thin-textured,time,tip,ud,unarme,unarmed,unequal,unit,usually,vary,vein,way,weakly,wide,ympodial,young,½	5-merous,adhesion,arrangement,capitate,climate,colour,form,glabrescent,glandular,growth,height,history,inflorescence,life,midpoint,na,number,ovary,perennial,position,presence,ray,reproduction,rugulose,seed,shape,sparing,staman,stipe,texture
167	wfo-0001026994	success	266	124	95	171	29	0.357	-10,-20,-30,.5,0.05-0.1,0.5-0.6,0.5-0.7,0.5-0.8,0.5-2,1,1-1.4,1-1.5,1-1.6,1.2-1.6,2-,2-2.6,2.2-3.2,2.5-6.5,4,4-15,5-,6-20,7-13,8-12,abaxially,acuminate,acute,anther,apex,basal,base,bright,broadly,brown,calyx,capitate,cm,corolla,crenate,dark,deeply,densely,diameter,elliptic,fruit,glabrous,glandular,globose,grayish,green,greenish,half,herb,imparipinnate,inflorescence,interrupted,irregularly,lanceolate,leaf,lobe,lobed,locule,long,margin,minutely,mm,moderately,narrowly,obovate,ovary,pedicel,peduncle,perennial,petiole,puberulent,pubescent,purple,ripe,rotate-stellate,simple,size,sparsely,stem,stigma,stripe,style,surface,thick,trichome,tube,uniseriate,velvety,white,wide,yellow	-0.7,-foliate,.2,0.05-0.2,0.1,0.1-0.2,0.1-0.3,0.15-0.2,0.2-0.4,0.2-0.5,0.25,0.3-0.4,0.4-0.5,0.4-1.2,0.5,0.5-0.9,0.5-1.2,0.5-1.3,0.7-2.5,0.9-1.2,0.9-1.3,1-1.2,1-2,1.2-3.5,1.4-2.1,10-20,12-,2,2-4,2-5-locular,20-50,3,3-branched,4-celled,5,5-7,8,absent,abundant,acroscopically,additional,adpressed,along,also,amongst,andscattered,anthesi,apical,apically,appearance,appendage,articulate,articulation,basally,basiscopically,becoming,beneath,bent,berry,bifurcate,bifurcation,bract,bracteate,branched,broader,cell,celled,column,conical,crenat,crowded,darker,decreasing,decumbent,decurrent,developed,distal,eaf,ebracteate,edicel,eed,eglandular,erect,especially,essentially,exserted,fewer,filament,flower,fruiting,giving,gree,habitat,hair-like,hal,halfway,head,interjected,internode,investing,lamina,large,larger,largest,lateral,leaflet,leave,less,like,lon,loosely,lower,markedly,medial,midvein,much,narrower,narrowing,nearly,nflorescence,node,oblique,occasionally,often,outgrowth,pair,paler,papillate,petiolule,present,primary,pseudostipule,rachi,rarely,reflexed,regularly,robust,rocky,secondary,sessile,set,shaggy,short,silky,sinus,slightly,sometimes,specimen,spreadin,spreading,staminal,sterile,straight,tall,tem,terminal,tertiary,testa,tip,toward,ud,unicellular,unit,usually,wall,weak-walled,well,winged,woody,ympodial,young	adhesion,arrangement,blade,climate,colour,decurred,form,growth,hair,height,history,length,life,midpoint,na,number,plant,position,presence,pubescence,ray,reproduction,rugulose,seed,shape,staman,stellate,stipe,texture
168	wfo-0001026996	success	188	112	82	106	30	0.436	0-6,0.6-1,1-2,1-3,1-4,1.2-1.8,1.8-4.4,15-28,2-3,3-10,3-5,3.3-6,3.8-14.1,4-4.4,4-8,4.5-10.5,5-8,6-8,6.9-10.9,8.7-18.6,abaxially,acumen,adaxially,anther,apart,axillary,blue,brownish,bud,clavate,cm,condition,coriaceous,corolla,dark,deep,diameter,drying,elliptic,fresh,fruit,glabrous,globose,green,greenish,herb,interjected,lanceolate,leaf,leaflet,lengthening,lilac,lobe,medium,mm,mottled,mucilaginous,odd-pinnate,ovate,ovoid,pair,pedicel,peduncle,pentagonal,petiole,plant,pore,purple,rotate,seed,size,slit,stigma,stripe,style,subtending,terminal,tube,white,whitish,x,yellow	0.9-2.7,1-5,1.3-7.7,14-33,3-7,5-merou,abaxiall,acuminate,acute,ag,along,alyx,apex,apparently,arranged,articulated,asymmetric,attenuate,axe,base,basiscopic,bead,berry,blade,capitat,cell,connivent,considerably,covering,decreasing,digestion,distal,dorsally,eaf,edge,eed,enzyme,erec,exceeding,filament,flat,flower,folded,forked,geminat,generally,glabrou,green-white,hair-like,half,homostylous,honeycomb-shaped,larger,lateral,like,linear,living,long,lower,make,middl,moniliform,multiple,necklace,nflorescence,orbicular,orolla,perfect,petiolulate,plurifoliate,poricidal,removed,ripe,rounded,ruit,sessile,seudostipule,side,slightly,sometimes,spaced,specimen,stamen,stolon,straight,subglabrou,symmetric,tall,tamen,tem,testal,thick,throughout,tip,tissue,toward,tri-,tuber,typically,unit,unwinged,usually,vary,wall,wet,ympodial	adhesion,age,arrangement,calyx,capitate,colour,form,growth,height,history,inflorescence,length,life,na,number,ovary,perennial,position,pseudostipule,pubescence,reproduction,rugulose,shape,spacing,staman,stem,subglabrous,surface,texture,ye
169	wfo-0001027009	success	226	116	89	137	27	0.394	0-0.2,0-0.3,0.4-1,0.7-1,0.7-1.3,0.8-1.3,0.8-2.1,1.4-4,2-3,2.3-3,3-3.5,3-5,3.3-3.6,4-6.5,4-9.5,5-23,6-9,6.5-11,7-12.5,7-8,absent,acute,adaxially,andromonoecious,anther,apex,attenuate,base,black,blade,brown,calyx,capitate,chartaceous,cm,connivent,cuneate,deeply,densely,diameter,elliptical,erect,extra-axillary,fruit,glabrous,glandular,globose,green,grey,grey-green,hair,inflorescence,lanceolate,length,lobe,lobed,margin,midpoint,mm,obtuse,ovate,pale,pedicel,peduncle,perennial,petiole,plant,present,purple,ray,rhizomatous,ripe,rotate,shallowly,shrub,simple,slightly,stellate-pubescent,stem,stigma,strongly,style,surface,throughout,tube,white,x,yellow,yellowish-green	%,0-0.5,0-1.2,0-1.5,0-15,0-5,0-8,0.1-0.2,0.15-0.3,0.5-2,0.7-0.9,0.8-1.2,1-1.5,1-1.8,1-2,1-2.5,1-3,1-5,1-9,1.3-2.2,1.6-3.5,10-15,10-20,2-4,2-6,2-foliate,20-30,23-48,3-10,35-400,40-125,5,5-7,5-merous,6-8,7-11,abaxially,abundant,accrescent,acicular,adaxiall,alyx,apart,armed,articulated,ascending,axe,ba,basal,bilobe,bisexual,broad-based,broadly,curved,cylindrical,d.,deflexed,deltate,dimorphic,directed,distal,distall,distributed,dult,eaf,eed,eglandular,entire,filament,finger,flower,fruiting,functional,geminate,gland-tipped,half,heterostylous,incised,index,interpetalar,juic,lamina,larger,lateral,lobing,lon,long,longer,lower,male,markedly,mature,mesocarp,midvein,minute,minutely,moist,nflorescence,oblique,orolla,part,per,pore,porrect,presen,prickle,pricklie,probably,pseudo-racemose,rarely,reticulate,ridged,ruit,short,side,spaced,stage,stalk,stellae,straight,tal,tamen,terete,thick,time,tip,tissue,unarmed,unbranched,unit,unknow,uvenile,vary,vein,wide,yellowish,ympodial	adhesion,arrangement,bilobed,climate,colour,corolla,form,growth,height,history,leaf,life,na,number,ovary,position,presence,pubescence,reproduction,rugulose,seed,shape,size,staman,stellate,stipe,texture
170	wfo-0001027010	success	198	111	78	120	33	0.394	0.4-5.1,0.5-1.5,1.2-1.7,1.2-1.9,14-46,2.1-4.3,2.2-12.9,3-10,3-6,3-8,4-12,4-8,4.4-29,4.9-31,5-14,abaxially,acuminate,acute,adaxially,anther,apex,attenuate,axillary,base,blade,brownish,bud,clavate,cm,condition,coriaceous,corolla,deep,diameter,drying,elliptic,fresh,fruit,glabrescent,glabrous,green,greenish,hair,herb,lanceolate,leaf,light,lobe,long,mm,occasionally,odd-pinnate,ovate,ovoid,pedicel,peduncle,pentagonal,petiole,plant,purple,ripe,rotate,scabrous,seed,short,size,stigma,stripe,style,subtending,terminal,tube,usually,white,whitish,wide,x,yellow	0-2,0-2.5,0-3,1-10,1-2,1-4,1-7,1.4-6.9,10-60,2-6,2-9.4,2.1-15.3,3-5,3.5-13.6,5-13,5-merou,acumen,adaxiall,ag,along,alyx,apart,apparently,arranged,articulated,asymmetric,axe,basiscopic,bead,capitat,cell,coloration,connivent,covering,decreasing,digestion,distal,dorsally,eaf,edge,eed,enzyme,erec,exceeding,filament,flat,flower,folded,forked,geminat,generally,glabrescen,glabrou,green-white,hair-like,hal,half,high,homostylous,honeycomb-shaped,interjected,larger,lateral,leaflet,lengthening,like,living,lower,make,moniliform,mucilaginous,multiple,narrow,necklace,nflorescence,orbicular,orolla,pair,perfect,petiolulate,plurifoliate,pore,poricidal,present,removed,rounded,ruit,scabrou,sessile,seudostipule,side,slightly,slit,sometimes,spaced,specimen,spot,stamen,stolon,straight,subequal,tall,tamen,tem,testal,thick,throughout,tip,tissue,toward,tri-,tuber,typically,unit,vary,wall,wet,wing,winged,ympodial	adhesion,arrangement,calyx,capitate,climate,colour,form,glandular,growth,height,history,inflorescence,length,life,margin,midpoint,na,number,ovary,perennial,position,presence,pubescence,ray,reproduction,rugulose,shape,staman,stellate,stem,stipe,surface,texture
171	wfo-0001027019	success	142	108	73	69	35	0.514	0.5-1,1-1.5,1-2,1.5-2,1.5-3,10,12-30,2-3,2-8,4-5,7-14,abaxially,acute,adaxially,along,anther,apex,attenuate,base,branched,bright,calyx,capitate,cm,corolla,cyathiform,deltoid,densely,dia,flattened,glabrous,globose,golden,green,inflorescence,leaf,like,live,lobe,lobed,long,midrib,minutely,mm,obovate,opposite,ovary,ovoid-reniform,pale,papillose,pedicel,petiole,pitted,plant,poricidal,pubescent,shrub,small,somewhat,sparsely,stem,stigma,strongly,style,surface,tan,tip,tree,trichome,tube,white,winged,x	.5,/4,0-0.5,1/2,10-40-flowered,2-5,4-8.5,abaxial,abruptly,anthesi,apparent,ba,bark,berry,constriction,deflexed,difoliate,distal,eaf,edicel,eed,ellipsoid,elliptic,erect,even,exserted,filament,fleshy,free,fruiting,geminat,glabrate,inflorescenc,largely,later,lon,lower,major,minor,narrowed,nflorescence,older,onto,overlapping,papillo,planar,pore,portion,reddish-brow,rest,ruit,scar,shaped,spaced,straight,tall,tapering,tear-drop,third,tub,ud,unit,waxy,way,widest,wing,woody,ympodial,young	adhesion,arrangement,blade,climate,colour,diameter,form,fruit,glandular,growth,hair,height,history,length,life,margin,midpoint,na,number,peduncle,perennial,position,presence,pubescence,ray,reddish-brown,reproduction,rugulose,seed,shape,size,staman,stellate,stipe,texture
172	wfo-0001027030	success	234	113	82	152	31	0.35	0.05-0.1,0.4-0.5,0.5,0.5-0.7,0.6-0.7,0.6-0.8,0.7-1,0.8-0.9,1,1-1.3,1-3,1.2-1.6,1.6-2,2-6,2.2-3.2,5-12,acute,anther,apex,base,basiscopically,branched,bright,brown,calyx,capitate,cm,corolla,crenate,decurrent,deeply,densely,diameter,elliptic,entire,fruit,glandular,globose,grayish,green,herb,imparipinnate,inflorescence,interrupted,lanceolate,like,lobe,long,margin,minutely,mm,narrowly,oblique,obovate,ovary,pale,papillate,pedicel,peduncle,perennial,petiole,present,pubescence,pubescent,rotate-stellate,simple,size,soft,sometimes,sparsely,stem,stigma,style,surface,tall,thick,truncate,tube,velvety,white,wide,yellow	-11,-15,.2,.5,0-4,0.1-0.7,0.1-0.9,0.15-0.2,0.2,0.2-0.3,0.2-1,0.3-,0.3-0.5,0.3-0.7,0.4-0.8,0.4-1.5,0.5-,0.5-0.8,0.5-1,0.6-1.8,0.8-1,0.9-1.1,1-,1-1.2,1-3.4,1.5-,2-,2-3,2-4,2-4.8,2-7,2-foliate,2-locular,3-4-celled,3-8,3-9,4-celled,8-celled,abaxial,abaxially,absent,abundant,acuminate,adaxially,adpressed,angled,anthesi,apical,appearance,appendage,articulated,articulation,axi,basal,beneath,berry,beyond,bract,cell,column,conical,crenat,crenation,dark,darker,deeper,denser,diamete,distal,due,eaf,edicel,eed,eglandular,evenly,exserted,extremely,filament,flower,fruiting,giving,gland,gree,growt,hair-like,hal,half,halfway,interjected,internode,interspersed,investing,irregularly,lamina,larger,lateral,leaflet,less,lon,longer,loosely,lower,multicellular,near,nflorescence,node,occasionally,often,outgrowth,pair,paler,petiolule,primary,pseudostipule,reflexed,robust,ruit,secondary,sessile,silky,similar,slender,slightly,small,smaller,somewhat,spread,spreadin,spreading,staminal,sterile,straight,stripe,tem,terminal,tertiary,testa,tiny,trailing,trichome,ud,unicellular,uniseriate,unit,usually,vein,wall,weak,winged,woody,ympodial,young	1-4,2-9,adhesion,arrangement,blade,climate,colour,dioecious,form,growth,hair,height,history,leaf,length,life,midpoint,na,number,plant,position,presence,ray,reproduction,rugulose,seed,shape,staman,stellate,stipe,texture
